ppfd_cA_4
205.92984759006964
206.71347966075862
207.64473651898217
208.73482110410447
209.88697777624571
211.13357779433449
212.01835551923415
212.4861618462829
212.77567239055207
212.75340018037133
212.66106357931773
212.51187883578234
212.06387825989242
211.36141191782608
210.771739335626
210.29063642980228
209.76550751740268
209.28337943630794
208.55837125227575
207.56765776681382
206.52186863309493
205.3534126437337
204.7172555141485
204.70034559136326
204.9447953793028
205.64411938262668
206.46806995400817
207.3965498441215
208.77054954563187
210.52989505967227
212.1203631180416
213.54539112133259
215.03953765880294
216.47054853405146
218.26246730661026
220.449519510456
222.71629343748128
225.16280359239315
226.06698809066037
225.2216612468381
223.5078585613893
220.41925837317518
216.87392301958477
212.91538540939692
207.6222498112695
201.15894563655075
194.88703952021098
188.7837931355984
182.27904891136026
175.69095504265695
167.94546944093162
158.95238036264615
149.49212909176546
139.30671004554807
134.24851415912147
134.98773541434707
138.58751433278042
146.758894601195
156.3110942122237
167.09789431821622
182.27438821294328
201.26488348823258
219.5498945632916
237.21490813378637
256.131629601492
275.24621058157777
298.1503488706578
325.14208521172975
353.61988830322053
384.4458008636794
410.17682302455
429.8218550052909
447.5330447742653
461.1226624019736
474.3234457400325
487.391940925238
496.48692012376443
502.3065927867472
511.26215790551777
523.3451739495581
535.8637131874608
550.3678454937626
562.014078844804
570.431813544467
579.2726678918377
587.412706651913
594.9224777583456
602.1763165389698
608.3032526814153
613.39523587418
618.2223708893339
622.6890749214659
626.4878977348676
629.7531043915159
631.0092064409231
630.0901964610823
627.7777731570671
623.6496727360384
618.4195728363414
612.1319165652411
604.0504229659952
594.3055833464421
587.8227059973785
584.9785279434342
583.5246599640711
584.8332487725753
585.8564707575753
586.4493168250319
589.355499106758
593.982215277372
597.039736656664
598.6149386721364
599.9276960409469
600.2023078049363
602.1390768063126
605.9199997376619
609.5860519729845
613.7617753019649
616.5296363175418
617.5068614577326
618.0607289286876
617.6040757192206
616.7988735799745
615.744617648423
613.5828980468452
610.4409321047594
608.4176950267644
607.5653843979195
606.9460504230569
607.0880272794343
606.5407942150149
605.1954587217913
604.210433496078
603.2599415301731
600.3892984493777
595.5317027495981
589.3716421749734
581.3777380114161
572.9460493873988
564.1062990329709
553.6837429352912
541.9418946034116
529.842560300444
517.3066055879033
504.0255397338648
490.2046111015836
474.9271453457955
458.1256032504253
440.4043511945489
421.53917613349427
405.6256075451939
393.1238885225141
381.93636269396575
373.2490534377182
364.83030721446244
356.55912959284507
350.6223146554567
346.6039982023045
341.3266800346472
334.8344591146151
328.4227830659215
321.33897861636
316.07730984919334
312.83094730176117
309.7660412468273
307.4696076184558
304.9058661221876
301.79705614949575
299.07520134905604
296.4140428175733
294.014744575863
291.96081157930274
289.8651949144535
287.7771466201463
287.16553500324466
288.1048258115886
289.92588320622536
293.016931303114
296.44595183582544
300.1540030815732
304.93930729310495
310.60661805271485
314.67345218791735
316.994306497941
318.60794782640227
318.83241035198307
319.3040307475763
320.08721748842015
319.7582657296746
318.6353728971646
318.2241290058032
318.46426354631996
318.82699439786313
319.6608285614655
319.67804534663577
318.79364245324916
317.9213439765411
316.7612438004012
315.7069309829464
314.8804765057971
313.86838730189237
312.7944217090412
311.6320324649126
310.3386035999276
309.03239986721843
307.6995292789493
305.72128336706743
303.05729525978427
299.9895528031953
296.34972643972964
292.5093484474577
288.4879644005875
283.95204941052685
278.9749798523824
274.37853459656804
270.19641637124374
266.0850083291128
262.26224102877137
258.16038569983743
253.750383062077
249.50411438555645
245.30422088488478
240.66674952855556
235.6060897933801
230.2754600317082
224.55757674607554
218.85983497387517
213.2009535845288
207.2809972354784
201.18874429798817
196.25388932775905
192.58059158293867
189.6099556365911
187.721235212904
186.07785107446222
184.65788336435116
184.22574508914175
184.63020506513374
185.01088383634166
185.4065586428945
186.15017712579098
187.04963036402427
188.84383467877683
191.59453573189916
194.79132488825812
198.61548358602536
201.28512881056898
202.57978999090176
203.47888304143765
203.465580310405
203.46427943592516
203.54018127866462
202.7682811077481
201.32629006917986
200.7072916109675
200.9096431925056
201.3204012872701
202.30287408251485
202.72665815319323
202.51045550655908
202.51047415255113
202.4678458354913
202.49471844984262
202.6916226600741
202.8160170332177
202.9198482959628
203.13487932538357
203.44083404559908
203.82008463705168
204.29863259126188
204.47306314865156
204.31080028149407
204.02378212939942
203.50318786782952
202.9717752587034
202.4484090313777
201.72857054854057
200.8594978102473
200.32864525426245
200.15658082883152
200.1441356296114
200.4215581736368
200.65566316895953
200.8314727401834
201.2290990219597
201.7812865208117
202.21733131412046
202.54895983909736
202.8625485915012
203.09458646187855
203.48006768289798
204.031746440906
204.58169334573324
205.18294700113515
205.5598322234602
205.66766598357287
205.67457617737136
205.49743224066626
205.25457885126107
204.9559293359334
204.4666449334455
203.80789991820959
203.23341792078543
202.74399347328844
202.22809810570632
201.7469084087778
201.11295050798213
200.31054502025836
199.48155686688838
198.58182951407386
198.0170641397114
197.84294149961153
197.83648001953304
198.1183479401544
198.4868610515548
198.93004326474613
199.65883795201398
200.6370583147895
201.51591275413085
202.2975294873868
203.13105536229267
203.9334733184231
204.97130489490561
206.26660488691635
207.621488089178
209.09916770944457
209.49766738214447
208.67477960328299
207.24071933066742
204.8426617162166
202.12674516983265
199.12301743878288
195.18630603568914
190.43250359312313
185.80413653570125
181.28457731528778
176.4804522931659
171.61171934105104
165.93262490750803
159.38065790821818
152.49682932254962
145.10193271300525
142.16219475027208
144.23559462365685
148.86086884749741
157.48886216690093
167.38732389749967
178.43718722468816
193.3283707459753
211.56954344694495
229.37612592748164
246.82802192578492
265.4893862705635
284.4817246378373
306.83130828721664
332.7913908091476
360.18042584207996
389.7274732240577
414.53739037616987
433.7154692047166
451.0567674303084
464.53946038370015
477.6728538126619
490.68930303514486
500.0090431546899
506.28830591723073
515.37779684886
527.2597298573679
539.4884819981928
553.4748647931971
564.7744544421595
573.0470209356478
581.6317194088845
589.4953998588917
597.0137504854553
604.5579704933741
611.1797785956569
617.0512179296062
622.6949657092656
628.0138027855378
632.8958038374199
637.4286489579099
640.0382019195586
640.5765478952994
639.8455268080194
637.4054299936023
634.0881552924105
629.9468516221954
624.1763008523643
616.9372498306038
611.6624994082886
608.5734636940017
606.1457969929171
605.3199791368028
603.8922891060774
601.7545284927705
600.8363484385254
600.6992612537288
599.1521812382789
596.2562370235165
592.7863183485578
588.2217635531864
584.3769947807294
581.3621736197837
577.8558293329722
574.2701918741661
571.6222851964246
569.8859851962725
568.8909796917827
568.909316045242
569.0531184622995
569.3371397731617
570.4577521076088
572.2583041115874
574.4733812089563
577.1824954186707
580.4316267819444
584.1891391635511
588.8447142421461
594.436985188503
600.7690580843873
607.9506423101299
611.0209854004498
609.4785426392781
605.746635614684
598.4010405388286
590.2722116305558
581.496451105867
569.3735097418948
554.4322789033904
540.3359428817867
527.0114171238342
512.9958812170034
499.14979706373254
482.5413226330773
462.9454014359484
442.4943858565535
420.49591432241255
402.35428523202603
388.8191686799527
376.8325328169946
367.9925008520391
359.65727665969786
351.6423855826034
346.71541732902057
344.38790006189583
339.9424022510193
333.3832347283282
326.7125116575603
318.79195226090934
313.17483030832045
310.1399531863643
307.01062553802194
304.61551303217504
301.64503773767075
297.69840012462197
294.008775993116
290.1449825350564
286.26911268687456
282.4796924760091
278.30759840143156
273.7864063075388
270.9136267341558
269.78684843423906
269.4632577759499
270.4637841296591
271.52000134639496
272.5382595274553
274.5912165435431
277.40374166493075
279.4783323513662
280.8007574894318
281.890369165648
282.3594505123188
283.339565886573
284.87120707845116
286.05368756951555
287.1172273665568
288.73885716955704
290.8685748153259
293.3335255451766
296.28805593424227
299.08910575290264
301.70768623650406
304.5867283708505
307.581860612291
309.3533619762666
309.80400607874907
309.4521487122011
307.9129453290966
306.05750612160324
303.8970546389222
300.64026737370085
296.4389419991936
292.11604188888015
287.62121483483986
282.6338703811172
277.33030984445884
270.9746223682917
263.49929269987194
255.39487393182418
246.47486686664126
239.53660938341238
234.89627891468248
231.0900195865811
228.92421385701633
226.8785440059858
224.8600159469231
224.3521681388731
225.06495241131594
224.77069013486806
223.4868630885377
222.11491194775343
220.11886318917513
219.221150249426
219.5472528958504
219.81085054951149
220.40999884745193
220.33040612754994
219.3393504045114
218.20759630821385
216.6153137456408
214.85507500510914
212.98026105256713
210.5542031831381
207.62982255844034
205.42486222858193
203.97471612684214
202.7192122942264
201.96517573677886
200.8849184634626
199.4126057407824
198.21288726346165
197.09838131953305
196.2761575772464
195.8442223768278
195.57316646936403
195.5447848853837
195.79759618139713
196.32232052734247
197.18031590695256
198.38718149886174
199.5354081948364
200.60874569039058
201.8223303240221
203.0753536286993
204.629505230696
206.51387571834448
208.51838451637644
210.7068273942243
212.3332988953713
213.29976780086704
214.0035475064644
214.2231561477706
214.34328391677548
214.38423964146014
213.95116418640234
213.11280489183756
212.5025081505321
212.11475737742225
211.68026276060758
211.34912477247653
210.63276907518133
209.49066027775285
208.28345421992697
206.8948995770917
205.79205567222996
205.05607989580022
204.37918791559116
203.90175830180135
203.4315271777134
202.94609434213544
202.66732667623273
202.55776783796873
202.134497700796
201.38770147682993
200.52735625483476
199.43218180128576
198.44288665523996
197.58386686576173
196.58524584482336
195.52322872494847
194.71171732013352
194.15184260818228
193.75043814365074
193.5901880075046
193.4263190525233
193.25469077487767
193.27111230280443
193.42846407325862
193.6019506082178
193.80663278147793
194.0738357477764
194.37817154677097
194.85106965683107
195.5010656012575
196.24499569395158
197.11489692747506
197.86204085675558
198.45614288749076
199.0399042360283
199.5423878628461
200.09065221083628
200.69598605607916
201.23250065541316
201.72608315200753
202.38647362064742
203.21520306323742
204.1281879306447
205.1777188425914
206.20860162500884
207.21115016971984
208.30600153512168
209.4588856346619
209.74294928321237
209.07666628070555
207.86930433036042
205.8547159196592
203.59298376937735
201.10111105931597
197.85609749578794
193.95879961381837
190.0313996994446
186.0494191374153
181.7667861275213
177.32351920113635
172.19489467159866
166.33655204185246
160.11426520063813
153.3995158739463
150.78947734929577
152.7846904008995
157.13296708379906
165.17263887309494
174.34234359924943
184.5324869697296
198.24345507553736
215.01260937268313
231.3896569696736
247.45250171891368
264.61692505088104
282.0831856732945
302.62342784609257
326.46791727466575
351.62247057065076
378.75460256419126
402.1125431481045
420.93571409051225
438.4365999748976
452.9280637954413
467.3024070996471
481.761980517579
493.3402669541781
502.58168871856424
514.436558996338
528.9014245384343
543.9045236571155
560.6454091762317
575.3893471818672
587.8542847141098
600.861972020634
613.5486993169998
624.3513128553255
633.3955035626773
640.7706191579684
646.0789786243893
650.8462882944472
655.033645656186
657.5105535587286
658.5484873399304
658.1750949126053
656.2288933192981
652.8404853681617
647.9514647854921
641.1586915513714
632.4165954458721
621.8351755224229
609.283901562334
600.268607175948
595.310354707659
591.693815698271
590.976354616621
589.9629316728484
588.4745729722886
589.4963829447545
592.4082261228929
593.1653451496537
591.8275152258955
589.9638943787876
586.6060571115672
584.9567581948558
585.2366048761556
585.0759694252032
585.2113412329925
585.4129241242215
585.4220184921913
585.8942525275701
586.718932750479
587.4922893003361
588.2817872658775
589.1936542137395
590.1588574493204
592.2230376028792
595.4873776393799
599.4119580055153
604.2892848338015
609.57729745947
615.240106538248
621.8076705537411
629.1753497142834
632.2570443847944
630.6166824642619
626.5799117910599
618.7047465888368
610.0587809519456
600.7681872718084
588.0001463637183
572.3298831106183
557.2234485207207
542.5762092927298
527.0498059949182
511.4463072391736
492.9047513811812
471.2075634990463
448.39896935004055
423.79901588108
403.4268080575811
388.0779798006673
374.4103100103182
364.1920533453781
354.40196626147116
344.8358809365904
338.6014026942876
335.1351280735043
329.31295375799044
321.149143818611
312.7945181327037
303.01416503770537
295.6935880929226
291.13288462475026
286.41264055974625
282.4375041697673
278.5655089988996
274.44074873583975
271.0408872144227
268.1249628922281
265.41772523101906
263.01150713300666
260.8309928748411
258.83273376051835
258.62306698294685
260.3256585216983
263.1468454326999
267.5244227320857
272.54456289402253
278.145772558365
285.16599898366445
293.42001647496414
299.61613883788146
303.54232039234796
306.63207636526926
307.9794105896853
309.70428221509263
311.90086670404406
312.70697725556624
312.5381193422962
313.46341903568515
315.4143812769808
317.6537693484862
320.6666237010407
322.71756206999675
323.69447428975394
324.84518472510484
325.7693222700093
326.2864174756481
326.49470095395225
326.176294549741
325.29571461794586
324.2345283174256
322.9551259275969
321.226471056774
319.1088198955163
316.2786201531648
312.6703440500717
308.4644549169441
303.55409465457456
298.0284547784543
291.8834193745704
284.96856009877905
277.28616943311505
270.74523932326963
265.50115272477194
260.6423681086014
