ec_cA_4
0.9823078118278505
0.9832202406368656
0.9842971794917421
0.9855509390271772
0.9868750511307873
0.9883052090692469
0.9893352687483895
0.9899041659694715
0.9902765204900881
0.9903042923971039
0.990255821737298
0.9901457762914432
0.9897056903121338
0.9889848184511518
0.9883901596870893
0.98791700545102
0.9873963285305201
0.9869245700078577
0.98618484231516
0.9851518627500329
0.9840590894914966
0.9828316079059252
0.9819941878292299
0.9816224952924789
0.9814138927982478
0.9815242596628416
0.9817026647912463
0.9819307021608475
0.982475029288598
0.9832893212793329
0.983903521252032
0.984316838474981
0.9847301614314824
0.9850296243157591
0.9855664267338433
0.9863681369023513
0.9871688383484917
0.9880502392958042
0.9886478953272189
0.9888975104940582
0.9890304014371036
0.9889351539441946
0.9887615557910139
0.9885234628159619
0.9880442994005691
0.9873507184683031
0.9868089688605565
0.9864230164917058
0.9860298616068167
0.9857190333577546
0.9852256188499844
0.9845278342576388
0.983829431362176
0.9830687065143655
0.982506065151503
0.9821893178543921
0.9819509367395349
0.9818712125252282
0.9818461704646173
0.9818660690039354
0.9820564612235384
0.9823992185436119
0.9826256404219774
0.982732528872675
0.9828406134745633
0.9828842295040834
0.9830569540078828
0.9833750073656905
0.983689397679028
0.9840453633617539
0.9842712552900376
0.9843341251564425
0.9843478921959248
0.9842593837573177
0.9841341372805934
0.983979038056767
0.9837126673990569
0.9833465244045714
0.9830642394758657
0.9828687318905074
0.9826771383021038
0.9825346749451837
0.9823106825365009
0.9819943720404539
0.9816872778315896
0.9813590969108328
0.9811512438987849
0.9810890000135495
0.9810839578645616
0.9811797424150924
0.9813181374466937
0.9814943752833406
0.9817777162215201
0.9821582335603884
0.9824937372687842
0.9827831544970154
0.9830904606827787
0.9833812546210651
0.9837592945125
0.984233551022736
0.9847250871268269
0.9852584401313883
0.985659219523057
0.9859017216932632
0.9860860262674408
0.9861599460953735
0.9862064673515286
0.9862312814027475
0.9861453482458665
0.9859636453815603
0.9858439734701582
0.9857863824494961
0.9857227545436161
0.9856910959742801
0.9855731214095088
0.9853592109891645
0.9851384292201425
0.9848829985260629
0.9846978838014186
0.9846026078200792
0.9845271468529738
0.9845036173300838
0.9844911831997223
0.9844851981125354
