lux_cD_3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-5.5639734705045765
-17.26462846795328
-32.50135550080656
-52.895108806364966
-75.2627012828823
-99.49722778013422
-128.67651126000612
-162.2373156980601
-146.66931280479795
-77.0025092434041
21.982297424085573
165.61708849885045
322.28460570611696
490.7465442412749
700.710847098593
946.35833860996
964.29648049988
732.3781300074363
371.01836285876044
-194.23086716848593
-803.314001665233
-1449.4304512780898
-2279.503341770288
-3263.268437992179
-3080.780636931944
-1619.8490373594834
517.7298698556503
3705.945976704027
4865.484707761777
3728.9015956244225
2098.3433871760053
-840.4938383008185
-2202.525493567301
-1661.5859234989798
-1291.5360796177001
-347.3310877381924
78.00914627596626
-270.3004972017769
-262.1542057862526
-199.11815334485394
-121.31086367636436
100.68568394490647
252.85593806387334
361.84756013459827
393.8320815837751
306.39701923638654
139.8708072807737
-134.05578141028383
-254.69449562141853
-201.98734966016866
-132.31988987884242
21.53282172567466
86.91436111012477
41.41324892857147
24.166215437648248
-8.665618369641322
-23.3619897730865
-3.425099252876997
0.749069963760491
0.8323036760512675
2.5784290888364247
-0.1525376812402036
-0.7354113452546635
0.16211947971815663
1.0596106280851185
3.0013574052156615
5.700930020218898
9.278114991526051
13.201523029884195
17.452402339534682
22.57062127519572
28.45738490629565
26.538349576628896
16.025296943105236
0.8855429598528911
-21.33376428482859
-45.55114086651787
-71.56497635146347
-104.13722021750492
-142.32932071671542
-148.2817445572675
-118.88984060031596
-71.41004838214812
4.823772306479929
86.65532855414124
173.08268030353787
285.24727795685993
418.7436543443478
385.4488172328054
169.37546937376584
-143.7891770390621
-607.3587358658314
-707.4974172025705
-398.4018316978324
28.018816738342775
709.6405490600292
924.1454349186122
595.9771591139946
187.52001317700638
-493.162291230863
-790.7005978396115
-620.7723199929908
-457.7305204192532
-127.15285166138987
75.90384566373531
91.2588799657241
204.844129716298
336.95848772182245
361.886039410505
298.7333835932876
144.29013477756845
-129.8362048162565
-245.70919926115226
-190.93597958261603
-124.67626895582931
20.475997934472534
82.49552801122793
39.03701704661598
22.65288362385228
-8.142875281361528
-22.021981845166334
-3.2363299254136466
0.7066302602882653
0.7851482394173759
2.4323442486366815
-0.143895425812318
-0.6937454916860134
0.15293435285528056
0.0789170650798693
-0.025433067226990857
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
