reflect_480_cD_3
-0.0008522620979804906
-0.0004058216091752099
0.0004574631345236237
0.0020907931078942
0.003761465567547244
0.004606096546684206
0.004846608444601634
0.004243366656249702
0.0030980770498338487
0.0024972456807081183
-0.00014026775129429865
-0.0066966189967678155
-0.014906624945013486
-0.023235201032937764
-0.02485913488680916
-0.013457418582234476
0.005758457020318274
0.026759887911193332
0.03972067225656937
0.034674907301340596
0.017197665590040254
-0.004428376190492492
-0.02168898289945552
-0.02539878400645625
-0.01896853814637852
-0.00890464248783673
0.0005057667665205733
0.004357636574618623
0.0039240994032974505
0.0024225602556096335
0.0009294032987078269
0.0007432362082326192
0.0014671700064171629
0.001995257103375614
0.002151189795260149
0.0017693677949826973
0.0010167074456192942
0.00024772793138593934
-0.0003809369534086705
-0.0007226521057679195
-0.0008122173364527246
-0.0007679192139456576
-0.000632158176513968
-0.00046335946523566807
-0.0002837077076634458
-8.531682323834915e-05
7.901412466963753e-05
0.00015733526141115814
0.00016493112759318558
0.00012724286697965692
7.304537058742933e-05
3.8739604353673215e-05
2.0989475650002663e-05
4.447896237088171e-06
-7.38752625355258e-06
-1.2903173535284573e-05
-1.2930516497883706e-05
-6.298574904349308e-06
1.6863063713014666e-06
4.552603074119489e-06
3.6472751593496675e-06
1.6750131728637197e-06
-3.259002114051961e-07
-8.547878051557488e-07
-3.780263059742861e-07
-9.416402379385304e-08
2.979864260028903e-08
5.7940961959534705e-08
-4.07010623481331e-09
-1.685981570669573e-08
2.933991674913619e-10
1.8305457283020216e-09
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-5.812785004810962e-10
9.31670951929763e-11
4.691926202409974e-09
-1.1863633900346577e-09
-1.1157931899759067e-08
7.807298583539337e-09
-1.990745086299184e-08
-1.0378494900768974e-07
-1.206249991354958e-07
-1.9837928570003838e-07
-1.2656999655708925e-08
9.674414255467505e-07
1.5993823582976106e-06
1.1189074376733632e-06
-5.019951188927306e-08
-2.8080227040279926e-06
-4.413222385999303e-06
-8.122126435815734e-07
2.2450587262551423e-06
-1.0203167318160915e-06
-9.425324931395101e-06
-2.5878021410638967e-05
-4.2952745630706705e-05
-4.2986155190420015e-05
-4.299372770735694e-05
-6.096579729498326e-05
-6.72631657546642e-05
-4.3173250907215464e-05
3.895781601832212e-05
0.00022300092919066262
0.00043570264512286696
0.0005599386916968123
0.0006163571610347375
0.0006180948267387891
0.0004843434992965854
0.00023062982472628026
-0.00025997788227281757
-0.0011882049578201953
-0.0021376538975351137
-0.0026176606055875735
-0.002754344349398103
-0.002411519953728459
-0.0017606479074484397
-0.0014191933613656258
7.971464841781458e-05
0.0038057117476374726
0.008471486536451455
0.013204645145923552
0.01412753237424691
0.0076478975459114504
-0.003272551050174458
-0.01520773689502788
-0.022573395485669008
-0.01970586980215618
-0.009773492862524607
0.0025166615122123094
0.01232592403041084
0.01443421683624698
0.010779885863900104
0.005060539137858763
