ppfd_cD_3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.11549764404622277
-0.3583812762502481
-0.6746671256704391
-1.0980031592691504
-1.5623123885849923
-2.065375663391463
-2.6710828104056716
-3.3677421071186258
-3.061771937905194
-1.6517742048535262
0.35588398318640724
3.274457123803117
6.4574661477451425
9.87953650244691
14.147839025167332
19.1433189189476
19.573392400437832
14.994672221170626
7.825687728545498
-3.428789001949842
-15.54949679174276
-28.39927904998534
-44.930873905783685
-64.5350060783816
-60.71511382144088
-31.2190059053342
11.874500968472331
76.07316584604364
98.00349927335762
72.136945460222
35.37920116538714
-29.06991995119233
-56.81983507784498
-40.71800317271808
-25.866633742416518
4.475074253327257
17.84553923782374
8.118502170796484
4.5574531182364755
-1.6625189038968688
-4.580465477891547
-0.6824647920069077
0.14761325816515147
0.16401546363971353
0.5081105065809909
-0.0300593872537429
-0.14492166288404007
0.03194759604710039
0.01648557351127107
-0.005312902842538797
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
