lux_cD_4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.9366247796196367
-2.906282519090661
-5.47119340066188
-8.904224632154014
-12.66952680064908
-16.749103772035383
-21.66106823478389
-27.31060650582087
-33.02638191966226
-38.82984219598443
-44.99605187298967
-51.372726660595085
-58.51289216102918
-66.46482633049717
-74.83904655830815
-83.77124612528588
-84.42329891469554
-75.85575304425439
-62.30860788972061
-41.20755916976472
-17.535898208706783
8.514544818201664
41.78827078036
81.39395603486138
120.8290578356971
160.2671074119165
202.37550469663523
245.66128453083948
295.4068011949172
352.06110415138977
411.8599626036991
476.0862939155542
502.1441874128371
485.3447761236941
446.6155579832426
373.53724854867124
289.74787752233686
196.256816993532
69.91802244407405
-85.01054028873573
-236.40898939858607
-384.99420320035074
-543.9855403461519
-705.9394923798984
-896.6364676550429
-1118.2289225322588
-1352.1704161339203
-1604.6746247826984
-1662.584932255365
-1502.3970457810526
-1228.623380142535
-779.0614932866956
-271.9649872509656
287.7110837877971
1015.8762425403137
1891.2985388601667
2369.834218884324
2415.676454212543
2274.299555717672
1796.8116354559243
1331.7091034343343
897.2114807238321
188.44801005567476
-724.5846628730621
-1255.7776334167343
-1389.6303726687465
-1359.6852734682775
-1013.3793441981032
-773.5688811002923
-661.618006815988
-335.8336730488104
115.07759332793921
367.26645386837913
431.74895440933955
402.7374640388518
201.21572039125155
104.93904913714262
124.38712873981532
54.9333900706652
-44.166769357955175
-94.67347647431085
-111.7019415860658
-91.03407919050802
-16.165959044789698
14.273577816156852
0.03411884230636275
3.7994651509876274
4.94950620182256
6.001067986029379
13.038927682218283
10.13110899986287
-1.133905808805906
-4.998212189924997
-3.1266318531284627
-2.173220732229423
0.7244792109485261
1.7625008914845752
0.23723924943219848
-0.0550651254196699
-0.061183745879936906
-0.1895437382774309
0.011213247033094393
0.05406106227808164
-0.011917617733376792
-0.006149719776510153
0.0019819064019276997
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
