lux_cD_1
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-76.20275524660387
-236.4519285617092
240.32397701148474
1402.4796083828357
-255.216737355167
-4863.9160024268485
5189.2394603708235
-552.0994473778273
-1267.901524414178
352.35687092074403
47.79977092653991
289.8774511183837
-43.37087666560753
-977.775780274423
1107.9108744944062
-357.05296090285276
-16.64678153859657
-51.65382257385029
42.02107084283409
273.86257567423894
-25.257385815060303
-877.6026018230507
1105.9389858365628
-744.4174437765963
433.4439309039076
-139.6885277303893
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.79935596555851
5.583278279748129
-16.79385866262763
-67.61835134521095
38.38618292545988
311.09361231004493
-154.1254276959125
-655.8297084538024
786.086886896675
-211.8553427658118
-5.893201507111067
-132.8594242250882
150.54208116786094
-48.51608288978278
0.0
0.0
0.0
0.0
-1.0464071925899467
-3.2469298248866636
3.0453354922914717
18.468165708628042
-2.7631695190454635
-62.29434219985773
70.58528195833195
-22.747934422871648
6.425733406172074
19.938610505563073
-21.66230961832913
-122.59830703499362
30.06812041400948
448.70897593014786
-450.2351123765838
-103.06723059277297
199.75480367745433
130.48280566917444
-294.7489271685136
329.85180880318404
-250.428388802521
192.04539919760143
-53.47999418124078
-460.9126648611093
262.51657432090656
844.0734341947621
-1009.8444357533635
233.48657137687474
102.73285494910454
-33.108322055526735
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.4316042773413202
7.545101473242077
-7.0766436444947844
-42.9156747485641
6.420956267416485
144.75740421128413
-164.02359878892906
52.86085095270395
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-2.5635206100457704
-7.9544288154859855
20.35310141529474
85.24856449483806
-44.290182669069054
-380.1526626041831
206.96638258640562
711.785806208067
-869.665177275065
280.2721172692435
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
