reflect_480_cD_6
-3.0004429146264217e-06
-2.9795049157638375e-06
-2.9687154566697542e-06
-2.966974846478616e-06
-2.982477468548811e-06
-3.02280155897154e-06
-3.0961946450947475e-06
-3.210805012387873e-06
-3.359855105523237e-06
-3.5312692556013302e-06
-3.7190946069852186e-06
-3.915290157604869e-06
-4.110430672557626e-06
-4.29764588373836e-06
-4.462868824641624e-06
-4.592245496990605e-06
-4.687182333666794e-06
-4.7518963136521746e-06
-4.789852840264057e-06
-4.806449656270483e-06
-4.797265436408717e-06
-4.754558750087704e-06
-4.678241804506902e-06
-4.566811162439919e-06
-4.416011644861451e-06
-4.223816077626996e-06
-3.978842619590201e-06
-3.6693220729647347e-06
-3.300129301774479e-06
-2.876409486938003e-06
-2.404333307993206e-06
-1.8912334009629026e-06
-1.3221834122029976e-06
-6.751849676978512e-07
5.922769129921584e-08
8.925378604231247e-07
1.8374684486426474e-06
2.9004915885163437e-06
4.100708309468732e-06
5.454381955295262e-06
6.947494058862072e-06
8.560249024427452e-06
1.0267289795701554e-05
1.2038616121711898e-05
1.3869148476409045e-05
1.575795651224642e-05
1.769309818819574e-05
1.966436471771979e-05
2.1649104956630052e-05
2.361678855063628e-05
2.555640146137926e-05
2.7455985299057317e-05
2.9283894731946208e-05
3.101283790509044e-05
3.2605606127435316e-05
3.4026598896129455e-05
3.528738982397683e-05
3.641219507210057e-05
3.7418168110116356e-05
3.8329074691605973e-05
3.9151313297149886e-05
3.988311830356593e-05
4.054433834843707e-05
4.115248039540608e-05
4.17071499558114e-05
4.220978310480646e-05
4.264522373667508e-05
4.299528213984395e-05
4.3280189173538975e-05
4.352294526922539e-05
4.3739194317376354e-05
4.394669028173768e-05
4.412534202345251e-05
4.4237930944753404e-05
4.427761637875024e-05
4.423268739914442e-05
4.406660124123274e-05
4.3750727455019894e-05
4.323412630120027e-05
4.246584217018704e-05
4.146988154070942e-05
4.028782476818829e-05
3.894482939552666e-05
3.7475412976291954e-05
3.588348781169995e-05
3.415525707341912e-05
3.231909795961138e-05
3.039562050178759e-05
2.8360855684494618e-05
2.6193396293414945e-05
2.38310761101548e-05
2.120536981161906e-05
1.8341338720086626e-05
1.5270811296440427e-05
1.2014944538697697e-05
8.60237058997124e-06
4.964321840015819e-06
9.948944108987848e-07
-3.3360454673465968e-06
-8.066974980097003e-06
-1.3274447492592286e-05
-1.9006265842230357e-05
-2.5369173890094937e-05
-3.245856961647327e-05
-4.018578548345788e-05
-4.8420166109147224e-05
-5.703086604350097e-05
-6.585984835322803e-05
-7.485713508608197e-05
-8.400324131141791e-05
-9.319799597485086e-05
-0.00010235209177675097
-0.00011138589694481144
-0.00012019300101973428
-0.00012876189241881525
-0.00013708677227962263
-0.00014500869707382614
-0.00015237273004291353
-0.00015902183882562736
-0.00016479664302931267
-0.00016975866828986512
-0.00017405124332876766
-0.00017770835624578878
-0.00018079406759139642
-0.0001834166081023938
-0.00018564318677104366
-0.00018765476358901937
-0.00018962956047372334
-0.00019147222890157116
-0.00019303401721221388
-0.00019419439594975694
-0.00019479746045767942
-0.00019484911690695103
-0.00019441938308976343
-0.00019342569878154044
-0.00019181367646182334
-0.00018962316854823948
-0.00018685867298484302
-0.0001837011679200468
-0.00018034822783253207
-0.00017664270233749233
-0.00017241121386488546
-0.00016750752091085398
-0.00016175773914932478
-0.00015539711714516476
-0.00014882068952936227
-0.0001421181491230054
-0.00013541712704165403
-0.00012902176623149755
-0.00012312861502377045
-0.00011815867406655587
-0.00011450113980993995
-0.0001118039313243215
-0.00010953317995683384
-0.00010722523080925648
-0.0001043143239614738
-0.00010057145607175527
-9.590292479737525e-05
-8.988769934121283e-05
-8.214871374887591e-05
-7.252787041645692e-05
-6.082599107856631e-05
-4.71291189246093e-05
-3.1576691109264805e-05
-1.3731340676949715e-05
6.868174471040865e-06
3.055974498710651e-05
5.76956492612414e-05
8.801783207966352e-05
0.00012097280019893121
0.0001564582608407181
0.00019428548989724472
0.000233816154117397
0.0002744972990837255
0.0003154961860401673
0.0003559453728105799
0.00039606645033595243
0.0004363850054330958
0.0004770080744843533
0.0005181574071241942
0.0005599261240454038
0.0006021470781393519
0.0006451960943029872
0.0006893658291256167
0.0007338998402484532
0.00077787229930162
0.0008201877287270695
0.0008596031344793825
0.0008957944706451063
0.0009286347788034057
0.0009575665391725337
0.0009821294226109948
0.0010015794639384593
0.0010149178119580155
0.001021900448107202
0.0010223108747753164
0.0010150310937472036
