temp_water_cA_4
22.16605740094376
22.133848069083896
22.096656643378083
22.054174859987906
22.008921510679322
21.959998601109174
21.91894425012804
21.88712687161748
21.858425735964545
21.836189129994466
21.814281019466918
21.7923240930942
21.77640018978165
21.765351548415268
21.749835703477736
21.729920743141815
21.70943674192449
21.68614074971586
21.667231968912056
21.653250565422482
21.6388248235898
21.625627794507455
21.615937434680102
21.609459230484752
21.606382705207068
21.6072758595661
21.609649646358612
21.61361147204607
21.620943896354333
21.631219022575284
21.644885906407172
21.662252094615727
21.682890182345655
21.707037962801667
21.735078999384385
21.76708255364121
21.803137924466316
21.843412424022954
21.870080034523117
21.881429576515774
21.886009196277627
21.878726126547495
21.869944466491265
21.86014748832113
21.83956496653337
21.81014216554061
21.78475219070617
21.763108920336926
21.740131857810358
21.71883829468706
21.6888472749473
21.649371695153288
21.607936979066185
21.562093312127462
21.557854380933456
21.600635678910105
21.66704672198336
21.770573508247757
21.88648105379393
22.01359743476522
22.17658758369864
22.370998282532707
22.56088709104732
22.746884995458807
22.943958290236047
23.14371218528262
23.374579112517885
23.63892843349173
23.916118779359127
24.21297265853398
24.46072043336416
24.650488871469076
24.819744249601683
24.94829009176013
25.0712954025974
25.190971405930817
25.271455579096283
25.319261819385037
25.39223463188029
25.49007696325895
25.588556956913497
25.701549615086595
25.784865264422073
25.83505236207116
25.88512692459131
25.924751454930295
25.968245192581396
26.020296217346093
26.06641608976231
26.11133165187989
26.154027698500975
26.19324384062361
26.233685648439074
26.275051062982783
26.29401078506723
26.2892542633819
26.27176641322339
26.23536722177778
26.1945055324898
26.150167490736575
26.089851035695094
26.016603764143838
25.96621666818572
25.94064750398186
25.925071142822596
25.929266174780494
25.92940727280934
25.92454723090027
25.935255328857526
25.956869772788924
25.96816092926412
25.970015780055384
25.969752978571048
25.962457366158887
25.966392159607196
25.98272934853422
25.99852201876214
26.018006983948858
26.026356890735105
26.020881186125674
26.011741971262268
25.99448306547278
25.974745763815044
25.95329832263362
25.923347354414318
25.886010494326158
25.85661797500652
25.835513379497563
25.815995342366264
25.801925189797295
25.782598414851204
25.75724992245094
25.734408774057428
25.71168900659021
25.76496981734586
25.90305998680428
26.088827671742354
26.344666999736194
26.629241907347687
26.941050701948974
27.321378935904562
27.76304536168081
28.208504542064627
28.65925877716783
29.1395332575638
29.63619294762739
30.195762282599034
30.822408723277743
31.48309292398596
32.18924778103361
32.74137351026788
33.1163722485816
33.41666550599996
33.584141462176675
33.726745944289355
33.85013773311953
33.84767142572654
33.739228311632885
33.6821973161552
33.67443883048767
33.651140591031535
33.64951027634711
33.54616671486363
33.33133734369405
33.09561298334685
32.80981875591652
32.62222833646625
32.55644687484527
32.520800700887435
32.55960013121876
32.60711753535695
32.65720889634727
32.7826549674009
32.97102924764798
33.07971024397645
33.10707998244063
33.11470254557523
33.067381503958224
33.06855303989363
33.12599910187996
33.15958608888379
33.19292319521804
33.16863511913791
33.07214286619844
32.9473846742455
32.775547034687804
32.57092639298412
32.3359287245825
32.04586663714258
31.702719323525745
31.378328184569774
31.074396810489574
30.75658639275492
30.442593470871373
30.083020059703493
29.67331271604415
29.25223371164616
28.808122203312678
28.45098724567072
28.196174155390374
27.98356101882384
27.846058378741137
27.729065779769073
27.629560617823582
27.60501197102758
27.64579693144298
27.656568146211082
27.63801767582062
27.631243558245618
27.61366074466236
27.658334973558798
27.771475522517076
27.899080868640223
28.05860713858094
28.1673209879677
28.211787841425583
28.244158111823857
28.239714338892053
28.234681754839
28.23271437134924
28.193510786369202
28.124039421030556
28.106072168048037
28.14085430321301
28.19313486546969
28.283272459281406
28.352595409977226
28.396836827087206
28.46191492986713
28.534587879829463
28.585065262737068
