temp_water_cD_3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0027575568950597425
-0.008556510113649387
-0.016107973453710466
-0.02621530688044409
-0.03730089332086853
-0.04931174959027209
-0.06377327331596423
-0.0804063194964513
-0.07310114754455044
-0.03943683341153508
0.008496886146736063
0.07817909961615427
0.1541748357499232
0.23587826597929518
0.33778586027635404
0.4570551331605103
0.46732332610989297
0.35800437415071334
0.1868417259299134
-0.08186384087841504
-0.37125105405283715
-0.6780452398463785
-1.0727443158093202
-1.540801567458324
-1.4495999648758797
-0.7453674549128655
0.28350891735852124
1.8162801911684663
2.3398765177675327
1.7223012035013832
0.8446939409108201
-0.6940570854256036
-1.3565984768690444
-0.9721601797960248
-0.6175772226127791
0.10684436003065365
0.4260700742226906
0.1938327991320571
0.108811191551881
-0.03969336781253511
-0.10936062172911512
-0.01629414615661772
0.0035243312642173237
0.003915941111968543
0.012131361141132585
-0.000717681051136043
-0.0034600682466689485
0.0007627628640200492
0.0003936002961828944
-0.000126847884969516
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
-0.0036625201797573625
-0.011364549183258065
-0.021394219620600917
-0.03481853471098677
-0.04954214172531075
-0.06549466968281742
-0.08470211471152274
-0.10679372319148128
-0.0970911710017631
-0.05237904554362691
0.011285358076663496
0.10383558377069232
0.20477127712450588
0.31328779132828244
0.4486389861675165
0.6070495413752073
0.6206875061817112
0.47549272586812236
0.24815864828209724
-0.108729567736859
-0.4930866447980394
-0.9005632406623403
-1.4247929793979903
-2.0464552676783945
-1.9253235113462457
-0.9899789737225397
0.3765496671444925
2.4123392935847106
3.1077672340386324
2.287518681752365
1.1219020031271656
-0.9218297855717608
-1.8018011908520688
-1.291199569748985
-0.820251086905971
0.14190808733868465
0.5658959376783823
0.2574440221312765
0.1445203852570281
-0.05271976831244733
-0.14525012509126056
-0.021641489688732366
0.004680931297726166
0.005201057998484399
0.016112579605128977
-0.0009532065637972214
-0.004595578716604556
0.0010130831341495956
0.0029728994683253063
0.007434106451743183
0.014312166906789622
0.02329267853984447
0.03314238209510153
0.04381420124821585
0.05666347380775853
0.07144217541088504
0.06495142469299636
0.03504019569458206
-0.007549605980512857
-0.06946325840083818
-0.1369865668341719
-0.20958124385300272
