cA_3,cD_3,cD_2,cD_1
62.73171535562852,0.5540356962312019,0.23262434669716248,0.022329439598648082
63.253708680405225,1.7909435773580513,0.9974141254868352,-0.5982901558924074
62.743510296592646,0.19690166255776276,1.7372054697852561,0.057867639422543804
63.215586193973635,0.21335537745623517,-0.2938447601232798,1.4259509504143282
62.984397445769915,-0.48985239706953143,-0.08170659425185967,-2.679018117057482
62.65283901904691,-0.3066031444285027,-1.1921543954821772,-0.6322740143540468
61.113122263845185,1.5902905736781152,-0.7396396474126841,-1.5389517833569755
60.74562098047912,2.0264771613713797,0.6139059166469919,2.1005804097907923
61.70081993275484,-0.8808298659505721,0.37297178188127483,-1.3886140890049667
61.38029605909139,-0.2642515940335674,-2.3826924738554918,0.34179030616884765
61.580973207672045,1.2423868290624482,-1.9300773314284556,-0.43005996687857767
63.006958979464905,4.90279549056234,-0.5870109689906098,-2.159822214685402
61.76416673394645,-1.5969277484488547,0.07315132801110286,1.2152863529144546
66.3290882523923,2.2128869430988476,0.04166288098280346,-0.09803088207944072
74.5293386472729,-0.9295448779117378,1.389565618157877,1.1284725382426848
73.06829261538137,-0.8712527790308091,0.9966436556719616,-1.4934461239802903
73.75820287353721,-0.7428107671525779,-0.07075400060851328,-1.1439912155735565
73.21126407087107,0.1696826737498498,-0.5064770174975415,0.19735250341819915
73.93857840828763,-0.307537957446851,0.5709295413676192,-0.1564566812299108
73.55805095325417,0.7817146735654729,-1.2585923074327485,0.8388190406130785
72.68228715550859,6.511774046648978,-1.6287581320185474,-1.0238332433440172
73.52191699771012,-2.7413083116084076,-0.507112289982165,0.14658987047593525
77.04200743290491,0.9914969092276127,-1.8008084201001995,-1.5299076018336337
94.04263845099331,-0.4120420641062882,0.788919461872609,1.0408436592987895
92.96416635966301,-0.7544058210478112,-1.3607610938264947,1.3562667097910641
93.27298018162597,-1.801914375155936,-0.9006442937439065,-1.9137825182363746
93.52910177831582,-4.356204557477723,-1.5606651172490895,0.8571551697197952
94.18730590138772,0.06876004361094601,-0.15620462382415512,-1.102064206459051
89.68816347583584,1.743442640582923,0.39105180562640607,-0.0710414249835897
79.788611543912,-0.9905636051620679,-0.15662475030296114,-1.0860157400184134
79.60465297368424,0.9827474003209007,-0.515063116607241,0.9568816977376037
79.84881572571982,0.7508591936448814,-1.4020122582927101,2.186747177063347
78.62803176893702,-0.7915828919507256,1.0175226467548142,-1.0761995727579057
81.0232999551904,0.11327297489060217,-0.326852549200852,-0.7260657977470631
80.94518442167508,-1.7082135558394338,-0.23119288908099878,-1.2363938849696074
78.56052262898788,0.08501160301204291,1.664703290606242,-1.8186656638567353
79.40493172195677,-1.2237051706210522,0.8666825600409696,2.7907496019865876
81.59100904941796,-3.2064169452036335,2.1875015585796547,-1.6638948847776625
77.33907015629983,-5.996191959444923,-1.654370549774014,0.7009652678902668
81.43131823137102,3.398301882748839,0.716334504607095,0.1811293970538994
73.86745774190067,-1.853438705658954,0.4082126795552692,1.4514669789017494
60.16516529436132,0.05154998050807763,-0.9431050647084172,1.2154879417798625
62.5015014593327,0.7698055707364928,0.014075559587880204,0.5048988023126175
61.449476276266665,-0.07933006196663761,0.08291050268704281,1.0417985079170795
63.81040435265783,0.32543625217645583,0.09820027855795366,-2.771009526826723
58.652048914331864,0.197826678371889,0.1743360463726269,-0.2334826543059218
61.28907722187746,1.4747365086477107,-0.13548908948715793,1.826561924488288
62.53526997847955,0.9615973840526324,0.13822063854515315,-1.2756730534055083
62.43986504393518,-1.8643899505975585,-0.36824925168848,-1.5224375907325303
66.66723927574431,-0.33190768871117826,-1.349307504123065,0.32820895263585886
