cA_4,cD_4,cD_3,cD_2,cD_1
2508.597063200899,0.4769968643191973,-1.8764577961231392,-0.5192701638807318,-0.7824999850461225
2507.6510717236797,1.3320859712352942,-6.392322158254686,-2.504589935680352,-1.3120012787042281
2508.7525385392423,-5.29323844043331,-4.18799406467215,-8.804984143942571,-3.0594567203499787
2509.693279635119,8.413939978740782,2.850538293169386,0.7743545712501607,2.411379051698802
2501.4664456955275,0.0032749472546669267,-1.8121878297153966,5.822204459638346,3.225278143264175
2530.651623313796,9.306566547913697,-4.558946594090003,-10.234114108677414,-1.2372304487263337
2517.884113894443,-1.0557421066580233,-3.7967779892160856,0.17379788240253724,0.5328536079671577
2529.4719488204196,1.0193510133739245,7.41897117170193,0.7305089433197463,0.6315985622498923
2515.689340439404,-5.098591932012955,-6.6721945176105795,7.914543474533538,-1.3023340286953609
2517.1281826658355,-2.657718783399094,2.870711475195332,2.6535995657567604,-1.1092316192622818
2512.778033016247,-5.443155075188216,-0.9895783855136298,5.0641324686056635,-5.986709017848502
2518.5653505723576,-4.259434557499507,1.0559023126906677,0.6716452299951605,-6.031467014699035
2522.2003067365486,-2.8999406073043126,-9.77092042123921,-1.7441019663747763,3.975361384912425
2519.70988478288,5.40243149284667,-3.6089784038964297,6.246322887854346,5.995822110773796
2528.0344759397913,6.763666851364029,-0.2903333840611797,7.636741781175811,-2.050498045802984
2515.1461774478853,-0.12568078208175848,-4.771826897997309,-1.281112721093459,0.2405892437207937
2525.993644430303,4.97338865923189,-1.6125725425129307,-0.3477515997706835,-3.5253125592647363
2515.4803398632603,-13.017147957898395,-3.4951787000006114,-4.5990087500301335,1.1399336015247234
2532.1404161959,-7.6112846785330035,0.4202476464309548,-0.5329697465981358,-1.59723592852
2526.44466741421,4.1517238434184485,5.220248459493737,3.9795963571482726,3.63192004923339
2516.8394102766656,13.369924413372633,-12.614979730538685,2.276209917402559,3.03854867087298
2522.26433330246,-31.411144500714006,5.461812639976769,9.573639919032978,-11.792832903255729
2532.6034122961005,104.42239638481074,3.037453464697686,6.055535916277876,-3.212025895993735
2531.6134859775048,14.546811940252578,-2.215400668658374,1.0757345344551954,8.350763312059893
2549.24754896206,65.51884949779871,-5.252319160079852,12.133667727797647,-5.285521269068049
2457.6741916556807,-25.691824272105517,-0.1504630575287873,0.2841459887216242,3.715299500757464
2473.7684467582094,-60.992981898700975,3.751703639184454,7.893405262644102,0.5491180580303521
2637.968868601814,-27.869759509666437,-16.42354152305394,2.2056669634332398,-3.0712936577699033
2545.846982264199,65.27202953212614,-0.36301201597547106,-12.719124585742156,9.168570317347823
2453.511081408833,-41.79566346980921,-3.575357999171894,2.343947320520263,3.463623952578356
2534.0411819733977,14.955228787953924,3.912503993508741,-2.0907737873614582,4.905716424437677
2486.052699008516,75.53529044191083,-7.2512720216943976,-1.679630082347762,-7.882207489263213
2580.6146993546313,36.43637102953576,-10.791895537101022,1.7064064549960207,-11.533783177578233
2527.1764343764467,-7.115315694052374,-4.836515926076615,2.5712035434635485,3.448867628195889
2556.327016339128,0.422236610294739,5.102985510275939,4.41955248836185,6.2778802636385045
2410.0737907206826,-15.798913984297794,-14.591454639328804,3.165712635330756,3.5367491191131846
2509.2025920178103,13.848599762705263,2.3646664527735712,8.00284553051401,0.7554605026510552
2555.288313861431,27.70793666620838,18.23516821388163,1.5688879870899903,4.538371495442236
2525.9200297955117,34.58962216222996,93.14517372907339,-7.537193480742072,-4.947188821211937
2556.3821188437464,-18.179470232036937,35.35867509319003,-8.742932389036573,-7.828956954961859
2462.9496114741705,2.684880826597034,16.723515030505858,-2.539783724575651,0.5727261321948065
2502.839580574571,3.034866523480133,36.27938298924833,0.5263300799008572,-2.069947455721686
2514.713719630841,-2.1549452804139904,-26.178507678580658,-2.694845965925289,-0.5206983898755215
2517.1963973951074,-1.393397327660253,-45.2492259827561,2.8004263362509736,-3.492804619792393
2525.175939203749,-3.4942471440694725,9.685426541673651,7.21780433603614,-3.1394216575588114
