cA_4,cD_4,cD_3,cD_2,cD_1
813.4325117436537,1.0070069652121019,-7.226047212661676,-4.1704602035221345,-15.272150507291448
815.2469864163753,3.9728349580328315,-22.239054780984127,-16.61333472360808,-29.45890792058206
816.0754726088669,2.6560827360614656,16.713877705222345,-12.114395476065386,21.519746333458873
817.7336179828462,39.00659300656105,54.5709631888215,-7.851690132084549,-49.99131182628987
804.695959073757,8.7767211778309,31.778318786162473,-10.94052362403912,59.20857805514309
843.857072498979,-4.085522657124875,-38.33989098577349,-14.147279904770608,23.074681328836984
822.7991218701342,-222.9509176921778,-1.5190944015841383,14.041404617397117,8.600697824315423
899.0017640218838,313.91974945870595,-8.414613676995872,-10.926270623167937,61.1636003663251
562.1158854056468,-229.8961702179981,-0.46939340700311627,14.824227243804224,-64.46491812566451
1520.318894519478,27.930813183976877,16.435258064771343,24.381962914627074,-8.40910333089558
2373.1388090703826,9.617780702087131,37.3855072185491,11.034263836774038,-24.342473107430987
2388.0861299541734,46.1026567861205,400.4231843858508,-29.289575008183547,-27.528822432772362
2442.812242232421,-124.15245672389572,-143.59824072679845,18.571476687686687,47.30955700818966
2413.5336265443584,-31.971291149447588,11.822466568475456,-33.89022405242327,-11.853242278941524
1690.2602130177497,-23.732590758649483,40.33545235383278,11.505608443164235,-15.964625649707266
1214.3863456251881,14.105566934116082,-67.54740856257423,-22.67109258383602,46.07599718092115
1238.8184310736196,-123.43781975081534,17.75839347583898,-6.399218973793348,4.491577029107601
1274.466659787207,5.211704421654957,6.151571080791772,-39.4159583252898,16.712814409254733
1118.3164571366835,-17.052854889848078,36.91036229800687,-10.612237852667914,14.070348919385975
802.4935042631809,6.016244952287728,-63.413441394384336,6.061051536321898,14.991771203887925
788.0425494109651,-21.37212567291467,-161.35335408071916,-178.9083017393451,-6.4242845456734585
813.5651724203339,-10.57808734321098,98.14355577480652,29.14855054124216,-2.844535554810223
804.7605275926451,-16.443571472464445,-98.67965795673442,-103.49865369241718,52.90031765296402
820.057005838191,14.38615287691061,34.139376909508144,-57.47714821380477,-23.643408594424795
795.0164898776892,-126.06462005458962,-10.551295327016659,48.57359790479286,29.274564969830983
835.2232614255263,381.8333404868408,-11.410331566123253,-46.07524637053221,-50.12421065575365
583.7454818353178,-156.1333494844705,1.95452943025201,25.957157192700173,-36.67473310852302
1544.2006104515037,91.86900295364582,64.1629589645575,20.159779800540434,-41.45563535410186
2380.594588696351,17.69174612573786,1.5626062423219134,-67.41251630817074,-70.41602708059665
2477.402673063016,-79.65229249736362,-169.6627630086746,35.491689767013426,-15.324595509660057
2289.146350409833,-49.91406082122542,101.15176764172364,-62.064013921381445,22.809446328200604
2423.4400417847182,-25.433310908116223,-9.318544791965056,92.80194918338174,-4.245285506567545
1693.5948340838704,13.46391798075653,1.0423519801299825,-13.978654098076957,31.929260790565348
1201.098133216105,51.420256762605106,-2.19978559172087,-27.178029820053762,32.78945977042436
1106.3649547488321,-39.94572859553655,43.564035602413874,29.928306474227988,35.343651114432724
1234.0507861579226,31.969026466141997,-18.00964690555696,-66.76047522855012,11.839872838588171
993.0178667875617,8.619394531994649,3.801186098501854,-70.31467970860604,145.0545705743854
874.5136441812763,-29.942818190610826,-3.3132170294994454,35.835028701732895,-38.83640720974704
788.8299326926847,-22.238672898214645,-78.42295948371851,21.345327159216673,2.509586155613147
841.9358313981875,-38.344743549313215,12.034595433060144,-58.70919438489582,-30.895704045337627
830.3495458539705,-7.273380790665714,3.276296212859781,-121.9520387935035,18.82738040859704
781.5721059671044,0.8575665950641183,28.68544852319333,78.60136942819828,-70.94553544614372
787.1857814284227,-184.2139986971397,-56.684414758123026,-29.66614443100089,49.671753703436295
838.2381776721761,357.3282641012778,48.12392219507186,51.13691226918935,-60.192400006660314
616.6766795160318,-135.95729209887904,-4.807781306007768,-66.70637336507345,-61.879588172926404
1501.5224267552242,27.21908487507569,-6.90555535121074,99.02273749706919,94.71903271730234
2473.3208608898476,-74.11177244609848,50.46267983616113,129.86105836512672,73.88564489113298
2452.2949548728366,-22.62387358324171,356.70309811247483,109.27558877121098,-34.730125614471135
2327.5808664246933,50.364563757670055,-140.78270406400208,48.16635073618162,59.66529448096941
2511.031762789237,41.61947279032225,13.718494750758818,-73.38633745055539,-35.01698258804145
1708.020835632723,27.864414451563206,48.9531552597586,-20.50952368392253,-14.029467540524703
1110.5120075088137,50.736996636889174,-33.988344980344536,134.39135970199882,126.59424150026808
1167.3153700799949,-99.48968240648456,12.476942522219927,-69.88328091465398,105.67506573541507
1312.2011747514512,13.354035584777005,34.29840238830572,17.170262539228762,30.57817090956908
1114.5530808427648,24.148092549736198,-31.896033432323932,15.088886361233548,95.07408615587124
796.1761259163522,26.32617227873844,3.9675044986814463,31.69315192438852,94.86913535902337
833.8965126715171,-6.434234667266091,-73.28529306595375,14.530759703355745,-109.54441767506384
779.3194439565183,33.55957277578186,114.6768967760774,-26.742108272947792,-10.913499284300343
769.3681104286673,4.784124508230308,-31.57967683334763,13.58054759026356,55.900906904777074
782.2293573430782,-30.194784840607017,-104.4009656948573,41.82576267099596,82.53104852375196
767.7965743089883,-117.40323130877161,21.800558397657838,-35.40362312561813,-6.683647053474819
850.1333636200545,410.1983225487333,-48.62831015110858,15.123557103435166,-88.73140070162967
597.8284512457607,-122.34880333737078,-31.00370886183058,-0.24043100744770474,144.3363256177243
1482.3601532813784,48.22213741707972,-24.536322893284417,18.858725393803635,-85.00165191550299
2411.8153924498806,-14.839916491000505,-24.67814327854159,-41.57940864824973,-30.97008131412227
2336.4562285908214,-33.09982225156544,-61.282119421351986,57.15944224889473,86.02784263309238
2323.754022814112,-85.55324475036733,19.5797457521317,-49.51331289721954,29.332293233074743
2463.068678007756,37.90549530554951,-3.3727905621720353,-8.898026182082448,-47.22868910535883
1553.584015063585,-2.7679619138635907,4.093121334979233,7.918984083657189,-36.64646832365531
1175.1567514301723,30.706945129194494,-49.993280154096084,46.22259879965567,-131.61967509038328
1163.0187842001171,-26.711257977493045,7.003157093060987,-21.98167638716104,-39.52911686458485
1184.5964301978502,53.76881449321882,-34.86640388938301,43.87540143961353,46.85421378370568
983.121273241465,-23.221994686339453,6.070172680848789,50.93329324819122,-66.77708850943185
787.9132994203567,-6.554907961955926,4.3230121638764665,14.032327096700222,95.01597036085387
765.9343331579021,14.922374957250188,-43.14003727711477,-4.9490642023459035,-38.407453926710936
855.1613804382403,39.724831523488355,38.01299839141072,38.06237690221918,-70.00185892610082
747.6252400129099,-54.39803915395821,75.44816264297809,-74.86240487164177,-52.90686780295429
817.8604209526453,-19.23497519816443,-0.8820566957827007,-46.51067784675884,75.2977491161243
799.8068732176744,-176.18995022448433,-32.74007056299524,-13.621473104049842,-41.179053091870166
