humidity_cA,humidity_cD
117.87568907895047,0.2734479094382547
116.89199774689004,-1.0672212641590684
118.60069230073444,-3.922340563089708
116.86936778831267,3.2656938463093774
118.0657423267621,0.8726419361754271
116.57245877060711,-0.5588693405772802
114.9959265949438,-0.06989939512833643
118.06885730793826,-1.3492437074485153
114.3153575140847,-1.0433521482060173
114.93483270457611,1.1165968514465894
113.27571683224937,-0.28046637400461427
116.91940159735351,-0.4159064813238146
117.13687231918341,-1.5044962501009576
116.80860864506121,0.1045268636952118
117.20399932741897,-0.2348789521293969
118.17380455599148,-1.391306478873448
116.43214686403,-0.4587436780486328
114.13700713670141,-2.1019457425522217
116.29157533790968,0.9745098512472864
120.125493965914,0.22243467328589006
117.65058191477931,2.6954101977492484
112.56708767043989,-1.28826902681885
117.78303527340447,-0.9257612784529291
113.26201886264576,4.638211501448606
117.90967590956905,-0.126425441581272
116.96239335299225,0.5790856075163561
116.31255152679793,-1.5715815672355742
117.60286740696668,4.584118927291254
118.4715222175662,-1.180119721743519
115.84852156749616,-0.8404257812162976
117.14504935937705,-12.54003881114796
118.35551468452395,4.925642553826252
108.2291256173342,-2.537507418565924
83.0096629209668,0.7961488774948242
86.13070109046316,2.6153716703770047
84.04480425262872,-0.19646807504352493
83.55039580238024,-0.9008457060216591
83.867073556929,1.1028787272567873
83.89622999780977,1.2782703984648458
85.17514275271354,0.6512849956483369
82.97000792861652,0.8303566371230708
83.57392340914649,-2.174579128139473
84.67493434428118,-3.7548912380404653
84.3808890087182,1.4123734143830995
83.71297250851262,-4.2426785428978455
82.59243254914026,-0.18619387681876243
83.05616947823401,3.807314113400933
80.93571879165125,1.8096421044418385
82.15696132780835,3.35848682320113
83.18702932248314,1.2850350535580806
82.00962135534792,0.8264439922668578
79.78427240959336,-1.7128348001387468
83.52420763939534,-3.2155978057783328
83.89955504246457,-0.35499266828842513
83.9528433742784,-0.21487316366601883
83.68043444602651,2.018211656722751
82.98615263370533,0.17013812790706417
81.58144002363382,4.110278099914
82.8326505072423,0.570793311828973
81.42103467776263,-1.9252760752461562
84.5741578944814,0.36761599006245427
79.82537606974874,-2.3903693647031714
82.59694934896636,-2.1165855838945573
80.13119946634835,-0.50877256750952
87.11776950953703,2.3042674682884545
84.59027694068554,-1.9220539058933626
85.7796544794731,-0.7971352536970805
84.94823760410972,2.5186251512197635
81.32701870819962,-0.7584187654371022
82.73352693207747,0.5978899769118743
81.73253188863043,-1.2439884673217618
82.25080881098464,-1.3945833568450405
82.33310957373479,-8.391283386555601
85.64198028951313,2.56674564007773
79.22805447641728,7.061116180789354
68.9734886452812,0.9637734800399432
66.70943365324214,-4.0444160835207805
72.95540107178303,0.35172462524729764
68.75879375800763,0.06657487539181917
72.0901082097227,-3.204257726736777
70.0462609543605,-0.3005541611145005
74.96309550346595,2.4815374194418283
69.72914073984495,3.837251848631684
75.73178938462148,-6.1925817192579045
66.75986515513868,-0.329628435060047
69.57508706870351,2.893775555614057
68.35692722109721,-1.2172079116486874
64.72518872826717,-6.183834605936436
74.16727155164976,-2.3558992687053166
70.52305434175953,0.9286557833409107
68.48511787830896,-0.03181391135120076
72.81626587333483,-0.1228657745255124
68.48955249901867,-3.0468141020365667
68.47695002159291,-2.4666365653091304
71.03074393751422,-1.8360603671149176
66.36223918887369,3.7067265079196643
67.42161122135984,-0.18456600948870433
67.56369015278717,-0.7636757622885181
66.26963455093795,2.3629299741448353
65.89906009689231,1.1788771562212457
68.75953178168922,2.4923769272460534
68.05021714505736,0.28918530521820396
70.87961578692146,-1.029809952582553
70.68674271619474,-1.2910304286402152
72.39686090509758,0.9437642945050904
72.92767622055553,2.2305636009177547
74.83784236262656,1.2079845422728905
71.07237683803525,2.5808078488965123
67.92292980718014,5.400762756106875
66.36591704927618,-5.071068465424296
84.34075717182209,-3.80371414950239
95.42760080118607,7.497110518061415
91.59196449862945,-1.4649094438606083
88.33648164353221,-0.432193646381411
95.85239141237655,-9.807992127366257
92.17768961481802,1.8272574674033368
91.01836740854682,-7.487945777722855
89.81194997109583,5.719795429340009
93.20647750695929,-0.6634314740417389
91.15390268575268,-0.5895005460924193
89.80628043588354,1.5296683887975475
95.07614278992529,-1.33357958737357
90.05060538407588,-0.7032048968376615
94.16802148519244,-1.4079463313421825
87.38326271164017,-2.198548292135685
97.99778081139678,0.21524563041130196
94.56594028664176,0.5022311775985333
94.75663151768144,4.900103964018487
89.70366222399791,3.9772576322224924
91.40707854819912,3.006524334832436
95.23511247833241,-0.9955331349889094
92.26626043840123,0.9259381822575466
93.11615481730485,-0.9451692584395469
85.3780926121428,3.9924116063456205
95.581513846688,2.1487759416212646
96.1206454062875,3.469206685404677
99.40224213122335,-1.7002129782420967
91.40114413253158,-1.945146302337268
97.07060714177081,1.2014966221977241
90.04641797946238,-0.5452019007883286
91.94200806965205,0.8488783846949273
84.10730999830838,1.0743216023693951
88.51984743679296,-0.09648699893107482
90.04148109405034,1.4288903869180682
95.29090739720652,9.672409228611867
96.10929815056687,1.690020063259063
99.3459190588851,2.0392775383680792
113.97202672795943,-4.754645649241922
113.95753970353104,3.742897606430269
114.89898691599012,-1.87653842884826
118.45128263079762,3.620464775581466
115.829680139988,0.014302705401594396
115.28265567441484,0.4420770764456513
115.33035621308201,0.12540418673320852
118.36935059588441,-5.845237788881513
118.37280506631525,-1.9158440320320114
116.5989391298235,1.7253570577116522
122.01156364295258,1.855894803344411
115.9255371523651,0.49410758982011105
113.91668046943725,1.8355153696220625
115.66720494813663,-0.5227572752564978
117.64580546653792,-2.215796123971833
116.63577151160429,2.953751948402451
118.05323475896972,1.8069547981881295
116.74339111300453,-0.44171178508179576
117.87613510322728,-0.9654796486934989
116.56979105257183,-3.583200031556091
113.32015472337487,1.016576274078123
118.4993764426981,-1.3115378894770893
115.9948734424256,1.8532253429574403
117.52455705987258,-2.138394486966353
117.84176323826688,-0.16155193458702144
120.57921623148123,-1.3602144708726343
119.03598375095494,0.2220853666117697
118.38870504991073,-13.819104096964477
117.14424680061288,0.28005352532647576
106.17634947384946,0.026884309091797176
84.64384748924827,0.1943340367701365
82.16030899994581,0.6517108959918738
84.93447727612777,1.3502995332727186
82.19239648301372,-1.1638403897832847
84.96035528686147,-1.4390417787393606
