ppfd_cA,ppfd_cD
983.1387261441936,-107.52661913887664
895.6345462470331,31.3400301746811
806.2173716380596,191.63291271741465
876.2423948198092,-131.5660618813505
926.3888871666461,29.006228567611394
765.0376862220032,103.43126393520572
492.34862548787567,35.762715247081005
518.2914805278424,-16.655800122270055
510.59969316485393,59.86368962375341
630.4467253946614,-31.4184576693793
640.0459583874878,42.61685721511274
647.1078479791291,59.77603723866543
429.67591675827805,-6.848426271211073
368.37659475863484,97.7174768873107
373.30393269651074,116.37149098536771
361.8771115929108,28.07298872695005
321.2072861515142,-134.45339159026452
441.92151511374095,-132.14591840204528
459.89962799847615,54.5369669252538
375.2295758945727,64.19929121986044
417.7238442732702,-61.93148496618037
290.15444008491147,-3.779239769178245
503.66886265447107,36.4172023726344
314.29113418431075,-142.0022932238973
358.7288579274838,68.00994965695682
386.0702373140805,41.51139063040647
405.86205885750525,19.174287225418695
431.7491662080065,130.2114313071666
533.8312476299956,114.51356533728008
329.02669906550744,58.76771580311063
363.79908184812535,-42.53957923570586
494.83178278729855,-150.06050984347593
308.49276066627465,-19.978184973386725
363.4768778620844,-43.87587422145604
459.46960772730455,-67.89582022852565
456.8573314000435,172.1316273405221
422.9923677596927,96.26922412092026
367.28525900482265,9.41117733129439
338.29409596486727,-117.84125613507109
446.1063167805153,53.81959105517354
373.37202615668093,-14.507282778574435
238.85878398007287,14.701261545349738
250.06444596765908,-37.8779929665963
263.64510241900666,-48.933391253400515
328.77358786536035,-36.39132119227462
303.8440618329773,-0.1931722752372642
303.2483860451062,93.5093090733312
217.31495228192313,16.505728704732338
279.7756958308517,-34.775689842246926
211.89837952736,-55.82158303726467
216.27644253136918,-67.3103189613198
180.21887767393105,-5.902815379021931
257.61991992116737,44.43062662023366
302.08600027699623,25.941857874173472
159.21134412327137,36.64996380361023
198.88032568038628,-7.815514038908114
256.2462666231774,-54.12047226006793
168.02792238622396,-15.361374056504232
265.4273109809868,-108.44210443766949
246.7330622149928,-38.55491443493842
230.74043894780465,-36.589631575192705
283.4773264910812,-44.54487907599543
202.91416318028803,41.839318257109646
262.49710681756403,29.85713768207607
272.374271377886,-50.93693777020763
197.37193067773237,-19.40593584545133
326.0742433999071,78.0215156235167
235.6546995234665,-84.74763984289511
235.7460013095426,34.374250894238976
289.34111927880366,-1.2093362189151122
234.45325443788875,-25.654924714496204
180.76948899900145,-18.171495565724452
219.28237426985052,54.56739746475349
200.95906525111724,20.664535409553686
298.97947294749025,84.0530849592342
196.40944198497627,36.278686815696574
230.35196239185268,9.080130003315295
209.19870498017067,-74.0564068983822
255.88359113668045,-0.03429517357953338
159.12053732921967,19.752321334046833
336.35046081692707,-6.1435141414470715
238.4427237571078,-23.084995573882907
299.9516488548586,36.24243956533878
178.10689881405975,-128.25476408346748
291.39403567809296,-17.714869859014083
264.1711362684865,-31.548364487602086
230.45234999377308,-14.369953817833943
249.70314573465672,-20.479177724955765
212.71721374401687,-34.853002460292025
150.10217541774358,62.284530467561986
245.53730529532447,23.13586094872071
252.36069638223216,-30.237947445939444
234.46812946113366,-69.69376914413665
343.81082949009823,57.26892991504147
263.652423306869,23.50014040790888
185.14437820878945,-8.148302086471968
241.58008531591983,102.06692411007486
193.45514028552378,52.101798230986596
214.46086612958038,-19.414173701512382
279.9259929381298,-26.94669034852139
217.73363888149274,35.6375366122645
291.4406098207228,-17.30095457084173
218.58629980545837,-18.00989561403969
256.84565208862654,-6.8226860222977095
351.1113926896709,71.10141934868857
285.32380024022257,-14.1662760696745
227.8257818315144,72.0310548560936
287.4070818018207,-44.55763407788002
233.16920824350746,68.02923553555085
218.74406959381963,7.395842653349109
239.59001081742286,-42.443186119260005
220.84388138943865,151.85855000462527
237.80546134720575,-129.21171813100068
450.3087628541342,-39.06817105775397
1019.5471604644292,63.484803729049304
866.0162966107241,-118.45719564777335
734.9027362240781,102.60372593944385
860.0901280876603,-120.45542193131544
863.3467238706195,-55.66371784750898
967.384435319121,-0.778732988434248
975.8149782579371,46.552567627414014
746.9268241837176,-54.76195482037828
1050.2912868572391,-29.592528020979344
849.7377662463026,-23.266623630600712
716.3194345586295,4.871940996379689
1019.0777426215743,15.898469284827161
849.0567685029606,-80.43610911277199
826.0927604191397,22.249503722328754
1096.3630362346935,88.04079090949004
803.100115899792,25.047690088479357
1017.2286627208882,37.50638501346047
1050.6438098162519,-99.02990382901304
1024.3702493489484,-30.592692311458627
1056.3162756975116,-47.2834830084223
965.1902274234762,57.57042335701932
890.4312067159578,-22.491398603390845
1027.6240161596313,152.23035629056386
942.8385226765799,-97.90679201536157
972.8305248009549,57.409969976952375
775.1344978180385,-53.46988478258559
937.9685796271337,-11.24552451938839
1072.5999226722822,50.08838633585264
844.7351068221992,-114.78350048497866
833.4861496324725,-18.590559866087336
984.8900587156103,-22.942228992466198
788.923953134894,61.840939595262306
1030.5059774318672,35.04097333809041
789.7492127690278,-173.91026161643305
1057.6538759538441,41.694501278376535
954.9611940324189,87.04078960785056
586.2632958292033,73.45964684057422
590.8524647771916,59.86690106488712
518.599170143471,24.82349315943924
605.6763421315791,78.26665300746326
476.10222843251495,80.27460322132727
495.7767872772123,101.98973982288906
513.8669418715333,45.8717404137105
430.11297869443865,38.701070434021055
472.25009620672483,-24.10742029273256
437.2322476175094,165.9136353423626
497.4090645281444,-39.01137723011121
394.4881637517992,98.07376025646442
287.86861752569683,-73.84361084938628
511.1318923419235,-111.49439679503469
282.4253600434881,-15.683435592667799
432.5646714327472,126.0727607614379
299.5834070815411,122.1088809411463
408.10399955619954,-22.776632091550187
322.8674183439922,29.35705970905448
352.6702255457522,14.314191605416383
342.142351155319,110.90096800133189
352.203794329327,115.29057851787204
420.2763619123001,38.690880456627454
356.88666064511483,24.8678775049726
388.11560742649016,59.51311945822738
463.14454323823776,16.06391927193102
519.1008546694293,15.044495067460451
313.5956571005545,-63.062766248573475
404.3331180052694,1.6795073951673314
325.8973761552997,-130.89570802720107
270.79808900035,-11.167460084424949
383.5265578372174,37.5542846110335
479.7913791924185,-50.859502182465825
459.64381566280645,7.75867336074079
392.81531815328583,40.413282049293045
260.1953720385649,9.719857502858838
345.11347846862594,-31.309803476952514
179.36272474229992,-69.85984751758282
286.00953142668277,31.5469625473106
163.98924390472936,-45.777119898090206
303.4951591915644,-15.404343361675155
293.6196927906823,-19.529090172839066
251.14313165262388,14.180204558167196
299.7228770390619,-25.884051490187808
315.2633368881678,-32.437213513346904
189.5897850623315,36.91303629827662
196.05006790535938,-22.85973047420184
239.45381471245778,101.94568989122499
330.6216285822753,-36.6321213006395
203.89129827346707,28.456602538331047
349.2400605684213,32.34202326418455
291.13168622506083,81.24506040447464
244.61114245179405,-36.83584098971097
197.89446091809302,-17.623510778246988
277.23813087853534,114.6353207199941
146.83164428271425,42.28066650461928
246.9269889821677,36.981148020706186
202.97533485638857,-0.9114360115210629
278.7738971669664,-34.71725236597627
193.5033702123319,-34.07935727360725
250.0139371861792,-48.29824567019279
338.5030879785238,-11.868924666202942
246.59003434405895,13.175508449046406
278.145584649324,93.37048532241667
316.5717583151669,-76.01824378447486
260.3398557305381,30.420457204944498
221.85613507839437,-12.123553451528002
323.74871457378566,18.866855283624258
172.0334791048641,75.73314619630453
316.9503942910401,73.15365922557912
258.41844055618157,-58.02038977462066
248.69993566441133,29.57601010570318
271.4562945912327,-22.08185195855093
306.95938496317217,35.938875208125395
262.63461104952,-23.134608359252184
237.99078769463097,81.03754836988838
299.75106082629725,-29.325674012591406
281.88237313256684,54.768439848728846
178.80973653360644,3.6919952026896605
267.05646061805595,-46.77658693934081
158.66000626605899,24.825622481438394
316.1909014028828,38.0956305494965
185.1828816407371,-61.37476345997117
248.55777174309713,6.2842643923895185
309.3494359766111,29.542307014388815
211.63815784469818,-63.082486009513474
312.4200255251295,-36.1098739633761
228.24726443304317,-108.38943685997552
244.41000205455742,4.023839266744502
215.8721021967516,43.696188484371675
300.72943586613866,8.158377455155106
228.1381612175747,28.213177995182406
196.86765771438405,-34.775316002171685
207.401341598729,34.89123456168857
292.2884386608085,50.99225186301189
219.19441917158701,-19.22319391079112
241.4359370255495,-3.6850118290251244
221.34276436636026,-51.89842295167936
271.2506222221774,-63.90876075137431
331.4021043885969,-45.11554914617797
222.93665298975202,5.430846462222515
175.0470190135317,90.0449925193785
201.92120730888885,5.377656179627696
277.13710669625624,-7.202965327730941
256.9736976242957,-1.2262428595219808
229.50471490454171,270.44318367310063
118.76179448521088,-193.7823867140803
502.3485425542855,55.49256785584018
1033.5133138605888,-53.37162989899096
860.859619035196,167.17206091441966
1034.7556228765995,-99.24048255623897
936.7314349502283,166.3172381692147
948.671676703436,-96.24642965495352
855.7983516623336,8.104600502585814
885.1757165604431,-59.06241702444707
834.9718395722068,34.97334964963214
1030.6499216789716,114.56257665330062
830.0338523704282,131.2639017492519
870.9475540146382,53.919662582565756
901.2883417015132,4.80403631434402
1118.0017002672205,194.16145101415492
863.7750117065451,67.51760341421641
871.5823384177048,84.66502513359633
869.625900559618,-68.71954908583925
964.9914007275863,2.4746443823107764
906.1422138385216,-64.03742629831764
789.970763582908,-65.09332205796979
958.0337343283536,173.83463919223803
1004.4632750155679,-77.21843261286264
950.2072051761484,31.740748889570796
1067.815424281932,-5.024275051596888
754.8753299315645,78.90438455316156
769.503465424385,109.81514527789209
852.924040476437,-97.95256260876461
990.7317229928996,-144.8360033923156
877.1533306542576,116.30020644487088
911.2862486369263,2.222519644091501
916.5419947462,85.1577372484347
789.3601704593879,100.21043886991724
937.6025543694175,76.6138865765576
894.9422537583516,7.022283676858835
912.2745929059407,-19.85158463445409
1190.913127207523,28.375958422722086
751.2076699556585,-41.74704729973515
485.0495447777585,61.41209356140694
600.6030116545812,156.60376947768958
553.9329510437674,-58.299886277309035
573.7333001821028,-35.18797073428885
475.2947662098388,162.62826240362446
540.3628578679658,-112.88396836483261
475.65693057059747,16.82491702259501
355.680330565482,52.673540243144224
476.42769450854087,-31.744878710046258
452.8506688494921,10.985660745183221
426.7805231597523,92.80309217045351
372.46229769201983,-95.84901775769562
408.8125434220712,-76.53907655255477
321.93793207842543,46.36602999963063
437.9519548120787,-41.62613123246971
459.66564487759223,-66.37299305660396
409.8687270765395,41.078206254824934
373.0945955665082,89.3326787430269
272.4324778069911,-59.90262849872313
439.84226927434645,134.52558241484354
289.3929783241205,4.367308432407407
444.7841655066013,75.71899071598278
238.72128655445795,-54.08335694001984
291.9644490610734,188.5214139895429
363.31122474320233,92.04438220734612
355.0620649071722,6.490230809982597
474.94164123270787,86.33946329610283
202.94863993140115,15.383978359808374
372.2674515479442,35.039116536606244
483.5650243534709,62.06255133971334
561.2383936498676,-56.98660738106965
466.98577995200407,14.036999667681242
372.7588354445214,128.37981246123695
233.22801760989012,-71.76531950448552
455.7892086031479,33.8026901484291
263.1845622313993,-0.10765393297714265
256.71109516213136,46.140637818981595
157.65410384711586,-81.44089675934868
207.31115633852974,10.505202003573302
292.0309207574568,0.6784390975794343
250.71186426742764,9.821685541343934
265.815688212949,-49.26358084726814
245.78767926169934,65.47063373261312
135.808267012108,44.925078963534546
336.38463034003644,7.726609940487606
214.84775960201384,-48.24760857251812
280.4215067871981,-15.413403405440189
252.15653924650871,-22.7171683987743
116.52084413231415,-78.14700471598401
309.0892104267104,17.404332539822992
265.755115246505,19.35045447307149
336.0645220056696,-91.59296916346189
243.9598766356706,48.40694428274396
257.22831384214066,6.701108253578578
243.8396950252968,-51.46368144687999
270.9971818021056,-6.057784827489003
277.40370879296506,-52.835423559805356
179.36842980383096,-6.15111929844123
271.4756347552451,-24.765743364960805
208.2798797891113,-8.99753488363653
248.24894166496063,14.346411528454786
240.6102858355698,-47.309311743467525
243.43992255491497,-11.811724628139737
282.93392717347405,6.513305755949241
224.73940080466224,43.90815874657677
196.67361420570847,-46.43614102807198
299.7040848742708,57.32955456278283
190.4557187651801,-7.097134022857967
214.31501439420563,42.69910122873084
276.71784505414087,4.485594209266081
305.35381823522954,-26.3084317629507
199.7612517501904,-10.355498112597342
275.7375134592802,-44.33139599375774
268.5673830355417,-70.37971679224599
213.29160042117056,-58.009828217514084
216.33524439595232,-14.505510746215773
283.74913805328765,-83.52371749133117
228.81699902756958,-13.259125049440305
230.41389235194288,0.04195308899488048
234.86889245283183,24.699287446352983
241.4277005307522,-31.614153944997806
294.9685764210005,30.964102662621578
190.648219095091,-1.4349096382674822
242.28425648738224,20.06844562967311
210.80404387910326,-13.934622562088446
252.50485511777018,7.561926278328773
243.28328438131362,29.808476725967754
190.45043875263775,-14.193954750315044
239.01040291219013,-114.3117750329522
259.07710574328706,-0.7677945681479117
292.44022694617456,43.07813988627411
170.4831924228223,-50.19164320061639
235.07859908484238,13.387242939354456
290.4709725478897,80.80765647509901
200.9605746100334,4.321578659178049
284.0518041562384,14.636524753560936
244.49019808456777,-15.24643658065655
338.4750151411293,-16.855984913936283
261.3192879289063,65.2522823651884
216.9873384958362,-24.662030143539692
222.75842592380565,57.556837843406555
282.6985160760029,58.589003402107245
248.5360853089635,26.857015504677797
250.27370480298637,-56.83243583428273
295.95075774846526,-84.71595871134707
233.65088800177773,211.05321227477097
199.16877801946595,-160.42131967458562
483.5640800606326,51.191528978937896
1061.7158065757178,161.112107479999
998.2904453945905,105.28653227680756
925.5452615080895,-24.221919549255936
1021.2590248810395,-105.82215908427408
831.0898575694921,-88.43770742185627
854.6900635642397,-40.31485024623582
982.8631174419331,-40.428397152809495
938.5947179700511,-117.51169455151566
996.3315606754815,115.82003101338806
879.5025199615147,90.99111164745172
825.2718555359905,96.53918960951344
996.7111350232738,-188.9380513069071
931.3368401363771,42.21785450574378
900.4823753013972,144.50433309910943
1022.0193997203161,35.25777694690171
1078.687350510025,-139.22878906572106
907.119321265965,76.28373052391754
895.6943783214649,-37.74703163442027
888.9379214390889,-132.16167027534587
743.0988458359212,-51.75510487643715
901.0302763449135,9.794274972484104
973.538376342921,63.69235204805357
1061.2979162431925,211.44350763565376
1077.4643060518595,35.82001157254101
968.4786204437723,-44.4707870256566
782.5789422109185,169.32888368772416
856.2829696759886,-2.2395573857584994
946.7088841476376,195.59960768437094
1046.5825347354958,139.47356028881038
828.3952943909618,32.96447331386632
1001.0827783404002,15.7185275778714
824.8391699933322,-71.80522258251952
833.3333943954881,-9.47382500365083
814.4056395134136,-190.2815023545914
1051.623051120638,41.62977844143293
839.2604979424125,15.32874995531245
622.2024542586064,-41.45720192285951
487.7376286768548,-0.9016257197827917
602.9089344272683,3.3075333920242493
494.33827134102603,3.387406868539103
578.4592766873205,33.348324651238464
521.070188028627,11.03422482536438
504.8828400346025,102.74682355901913
468.74581457026227,129.44102533856366
328.02753979283585,-124.43131383110976
387.3714918459827,94.04942754815073
386.7300096322301,-25.139397084815847
407.09559073722426,6.077681698615711
267.6049391347587,5.363229727828179
373.81073512621435,38.20093787291179
234.21099740012914,-73.14934781215771
264.585813486467,-73.90452187646997
401.4318823326428,55.202185296759794
406.1493792391569,60.2358558879112
482.40303965597303,52.65718393369519
388.9122996585952,1.0633483051249177
316.6709479280495,60.311718463105684
382.500899741759,-146.62034304809913
344.1745079160332,-3.47668807841192
363.02298084254085,-101.24951701367696
465.82620520280335,-23.687584441343112
416.76534780961157,-119.71521276143069
350.50922780702365,-58.204855983248926
417.60693567529967,-83.32043535092875
311.04565437242843,-5.063604106689505
473.9856535137508,-27.8206171244272
288.14534804878093,-61.44132450524107
351.94437359135225,-78.72453986228727
523.8262623732411,-10.411614731909056
390.0962872411802,-100.83017094136234
473.79558971389054,-24.42779460510293
373.95206179409956,-84.20012475937058
254.1580647933307,-59.312025772826374
247.55147397645715,-39.970021261313235
266.477237508035,-63.879390388471585
299.1753503593758,-11.809356684356601
222.24002666186564,81.51062505606491
294.3322397488985,68.06882867837056
192.35380568295346,-56.594283324272666
248.21212834634295,-84.94980064772912
210.88968566337326,30.267446911549364
273.4106753348307,-21.765686314667192
197.67318248773137,-32.74885292210943
269.08610992277204,5.916475417853393
287.2663959226176,2.7967387336116283
142.86993565707064,-82.39639588922874
312.90446778235025,83.9429684750033
256.64801339224255,-83.99514030207018
257.17562970467424,-6.0889800544885695
282.734287674379,55.583937690262566
250.04056247676465,3.3052214936354973
273.0580745842784,-63.06619799961566
198.45437586443933,-81.72906338466849
255.47450328236943,-18.462395856885706
224.85919306778618,-76.18460295488408
312.71899777847733,-65.17828300980348
200.84258373332494,23.242927732916698
211.89023952263165,87.54202393134847
176.7831732123048,35.85838303590732
226.6856239060121,70.507267068148
266.31992852120004,47.086010630962505
331.346789433848,32.88642374144683
224.47970802493083,62.936777102964044
320.5041683934551,-46.13948953135344
247.52189321848505,-121.90137407511273
140.33999472923318,39.24023454140552
243.95907025905868,6.918634091687388
313.7897758715785,34.40467472961152
303.8054067124357,23.41595562629521
210.6909053990152,8.602623657854622
181.82142875216022,-30.314692897836686
209.7689795619237,-27.32754367242215
150.52525561941195,8.791319501598522
229.75926157246454,51.44370013889434
208.48660768285515,-6.4788724164174125
231.36272756659866,-68.61941401253105
176.9432972725694,-63.56590625717885
327.9174225484111,10.01897695448766
286.91707321850123,-26.899967100205995
198.51112132890646,-11.360740651160755
271.79695476834866,91.21870675772998
246.89743923601608,15.970806665542382
267.6844411649947,-89.42894562082985
238.21236602082877,18.612131083001305
220.1598697846518,-67.07008936465391
175.94534566665345,-8.54451117606249
243.54485912086244,-16.83294188013584
261.4866663314257,8.04368738859994
359.45496623285595,17.24168211695976
164.15202493845936,-63.66819454788608
228.78433499397087,19.7187506466498
212.37204458461852,13.611816327409858
225.31973406081346,-37.52845710711936
306.9286414304654,9.354232740071772
246.07576051944048,8.07899724871599
285.53541675746635,-40.703149693979924
286.67897668076245,39.32117977951351
184.61269034718742,-5.231413161116018
193.95138009678325,-1.622954831406787
336.9109707914298,-49.08488920943314
294.7393439967259,-80.30914151232142
351.25298784263737,110.07189263417999
218.9979190640729,36.52811815180447
405.4199780494612,66.46544185383368
1038.7183438852612,13.357607315999363
958.0259353331742,-92.19034695778178
934.0587499011459,-4.056716176472392
947.8745628913377,7.012658770679149
854.4531319124483,-58.316108710901574
1004.1610799204168,166.91700260909792
790.65986939708,-23.050433679520776
940.9709214163223,110.0173600042993
719.2332042023459,-92.19964121755262
909.6103571904748,32.990311927120885
977.2314746426692,-79.11990753632789
911.5013691979432,18.497882230051662
868.6492882196263,149.86836544509055
823.0532901606434,-66.51755934640363
895.9722125929991,108.86040013022384
927.1968435864414,90.8817725571206
771.8053509334277,-101.8449127160553
857.2285398488594,19.061082751508028
872.3451698108058,83.69281958371485
971.4040350723823,-183.27619199502865
840.1675686470185,-122.0440247582292
1026.7423407614142,163.76270430878878
944.1298771140466,58.71654406254741
829.4035897937171,-50.418406946139164
879.6021251836352,-130.22641193532917
847.6273255995861,11.789514846685046
810.8915242133046,91.21762616243637
1003.9092899240839,-126.07781143173685
966.1932684857989,5.739065575244917
936.7712879207395,-32.61338527459721
786.1810499613573,-110.71470289414376
955.0650697448269,179.79994879572632
940.8065001752178,4.122933989963807
829.5592768066823,-125.31225895347524
1066.4900949145615,107.54495564174663
784.7920036809302,-87.03516583445264
532.2205797150988,-2.1899716240171427
554.1425054201196,75.68093419079258
592.9420609180279,-71.74476455754932
623.6620875605225,60.834522369884716
526.1252668081668,-37.816919156331004
442.70352034836014,-57.808819998009625
513.1859017858316,-28.62626366235986
469.8492471854134,134.28875245287594
258.07287183050204,44.841085390722164
367.71933254739946,152.50803890666026
357.4979834253258,-77.12304644047185
395.15231283505966,-107.4801004785213
296.5933324345293,-55.40260402557243
434.0353930620007,137.14552529227072
293.5249004770285,90.12367651648165
315.1635517403663,74.20563890932449
347.8582997593806,12.93591293872985
342.59841523762066,29.87724976850601
330.0221163052029,65.633681785766
353.9939600223133,94.65597677684686
383.0527707348091,76.92236277019845
367.53349992965775,-118.26569620963237
368.30545942351455,-14.16829026049497
426.65985617367653,-52.42765427244748
242.76275632432296,-79.63930525679109
375.4541894595227,88.15364680762895
402.7565543319939,-32.32531625815313
302.5320160982932,40.961222550324564
482.36753529111564,-33.10303676647539
248.77966817669102,-79.76364828025783
325.8005346103652,-13.825879882061443
339.8603111233153,18.95669005424906
414.86546587095177,70.25272189045548
270.7009328455079,-44.86432674586218
359.328207454927,46.62618691909944
329.16947270565566,-1.742591296662173
220.29712886707068,32.386084623320755
222.79435990583656,-36.24395335610225
260.01598857746234,-41.55173288786329
295.65270680560565,-14.300331414405317
234.71691543355047,-32.82400098188725
216.89175219525134,-95.97430220630646
191.91011778422202,6.832061064546364
253.09278737518378,1.2800163445747446
197.36564166729033,22.610083145626074
257.7073021790574,-28.96605444856322
236.6663583807717,36.08555017225762
145.97210980230167,52.180464858572904
300.1816412808087,-2.0047812950335446
206.29912369235853,8.454656248572295
306.419213796473,-10.77577215876854
189.1162226675334,64.72204492587697
260.40516452945235,46.75511540433853
238.285220209248,21.01547594171598
176.11706359015818,-45.95460848260006
236.0369913713986,35.7792477399124
224.35862439973232,6.253138750226658
295.6245871428103,11.713754466519825
218.54552809533178,-32.68763290345841
197.5769077903482,43.7006037816252
290.99794291006566,72.50772779654574
356.6647516284986,-8.302480907405913
298.34988027016254,-0.902962404742452
155.0377116867017,17.645958908383587
180.27918474253622,34.30336333569999
356.45143887833467,26.89810576766871
258.8344698081372,-37.60443341107334
230.4863185633931,-88.59940710719751
361.804171381734,35.762002479704734
270.3819545087356,59.30541443072895
176.7686849096621,73.11135378709879
205.342294473874,-54.51748924508361
248.37372839066973,71.93482786851241
181.14438891067908,-32.087023541810574
195.85141510179415,-6.24535507377527
240.45276030002088,71.57483731938237
209.64882246324075,-18.312358245644887
264.24484036115706,-42.980025924298744
221.66633527465518,1.989989142859732
244.37521458591297,-11.498407564755222
181.8389346854983,40.45196861603418
334.900789293552,58.191906815279445
296.05724312124295,-49.42791024635875
254.43891819810347,-38.75428139672594
292.290311451332,-7.210501593742674
276.27510182082165,-61.04840641199261
326.7030435011162,65.64159504017441
251.75259086745476,-17.39651822420996
233.25487427515014,51.791470209102926
232.11464686212202,-57.14888455557132
189.82089665669253,22.74888929392496
143.89346729712977,-9.000118508067878
189.74106970850374,19.288403123233604
184.57177713705698,12.52506245197018
198.1578025588788,0.9658231279224718
280.49574586109014,32.02588127204216
171.42223449128068,-41.30137883484655
239.1306469045482,-46.10925843975112
214.94382299846552,7.560346069934674
188.53383748448599,-73.75444592846043
278.79515817868344,-9.941287114776127
256.71928836867414,45.893612879505575
182.62117797943193,-19.17505058902609
287.05318388143155,3.1043595944582028
281.84606846137353,-68.71264889398648
251.94880405393417,201.70896066857276
235.11856893406636,-104.47217235276021
498.3288649299995,113.68855960643802
714.8386810048798,-25.539880899240867
1004.8876181340655,117.73221103971348
909.3902379824046,-136.8216870483422
912.4920763916543,117.04434253038374
953.5937154856654,59.986333713226394
998.6343729647724,-113.1361722790769
1046.4427823479637,136.59139091658594
879.9150286553105,68.96373468963347
918.3870713826284,-99.65259982527914
903.8011532575783,-77.13957373774416
1086.1618952354477,72.68995709658482
954.3950376462417,35.04086781091196
820.5112167507543,-19.789519585436867
957.4872596539756,-107.47911643734476
925.2133172145288,142.10707822495786
811.1793331057694,38.53952867411153
1053.983365946098,-0.8839267722079347
921.0843956353491,-20.827235935905364
964.0842307128275,29.51021487832151
977.856973524426,-36.505149262172694
1005.9278633235324,26.92940814362393
924.8210597487548,56.13283051163462
968.0186685112708,18.423871504411586
862.9701771808825,52.423485705763696
770.5918732029677,-93.05339091584645
806.0631856339512,121.71953797728108
703.7686108276758,-54.28500095905291
999.565182133523,-18.878716089990558
744.1466569976628,92.05392117282615
1066.349669632749,92.62518806751193
1184.921835813596,-30.019505888634143
874.8046076212663,37.91766364206838
865.1926142451865,3.2113041323468092
781.7961476385658,-279.7504228919343
828.7054725608621,67.76555915376706
871.5700724576196,71.32318677263008
619.2795650832715,-30.116070508937096
525.5324103200878,12.854767497021696
471.70850211114316,44.051483097638375
591.5198078654962,-128.68270216957603
721.7894577749756,42.99475057865422
462.3881419290565,43.4590423969242
348.79375036566574,-111.71432871855757
430.7718250261934,93.65976601477198
374.1786346038902,77.14991792475672
340.468539598991,-60.54165233187727
435.3358586511762,-44.00605360027493
370.7140203315308,121.84946811894115
387.9156099979146,93.19596594239717
361.80596199232343,16.626704704291093
508.0047560083604,5.13417311058587
413.77109263444964,40.907897819557675
282.459084109176,31.965571959788576
310.0523131375713,101.30379214853274
259.25111776126647,63.29922076055506
356.7860042044904,149.80143958133095
524.9656275197884,60.55564329015229
414.9683384930752,-22.777969691221998
354.35682706193734,81.60605666484068
314.9715465306279,97.2445960897155
304.2167411478762,-7.984583284614599
353.11264842494404,-61.92360744231644
291.34835821264414,145.21141914451542
356.40465911907086,-60.71000181132439
337.71075034949854,91.2685615051964
448.87557672520796,97.58549585807145
272.21923925776264,27.69831313871067
364.7865428499357,-95.99911865001624
345.5165189937085,-104.28316277659162
536.5036092107929,-113.03848719654724
489.52741432234393,48.602422919867394
331.7152318773037,11.869002515841371
299.1282764924764,120.71521731295672
280.90167016007945,24.231323699666127
275.7187086708246,-9.520636842568285
176.44995893896777,-8.985248456113746
253.84605345779173,26.257843444919054
222.07392839047537,-57.830163380369164
161.15859270948266,-18.659075721653604
248.5794373915084,35.27986602023202
199.02207723250058,-46.71079246211284
243.78759965786173,-39.390660536109515
281.2402647810793,51.36938126321954
159.84527578523563,2.558067742047403
278.6824971639541,34.294442074989696
220.31745996825586,90.62673850832292
189.51262246487485,38.727380692527454
