lux_L0
3251.0266035823297
3257.05310968574
3236.0743068263773
3236.7075862867914
3309.8723916152594
3054.9302249625675
2870.356540482002
4988.492071984088
-5667.328816748816
33672.11179194762
68711.71282404655
71634.73211827547
69212.37458393179
72879.34056404488
46282.27279051038
28882.0971048929
25412.592583482172
29490.6679241434
16169.857289931966
3199.53315470632
3174.3836295423666
3054.4278773168157
2829.7483264638886
3084.8677059219754
2807.198631688057
5196.104420239618
-5504.078805637207
32905.71061373654
69487.67848890898
70466.1326071686
69058.15691141301
71285.2623967961
45957.59800883103
28448.543622440266
25416.84681848991
29592.02590871353
15815.949736438643
2923.1262819116128
2903.8424369699837
3067.6225160772983
3251.6164882454395
3065.6530655263596
2752.8757844646184
5639.34985794437
-6237.701292118792
36187.69132571012
70293.92526861248
72460.91597128328
65955.89146571713
69911.13017371383
46481.0706932208
27233.53187344867
25979.51671012964
28021.14695149782
15766.99314335169
3001.9266399111325
3093.5330934793265
3077.6587112460606
3020.184570843168
2870.621845854988
2704.0244595522154
5098.765956260042
-5309.277346305311
33086.41369104801
67762.15891170566
70597.10771623423
71113.77944296591
69056.70286272728
47315.384309247
25397.162102204893
26692.439581473736
28984.499272107074
15218.991164832878
3220.636375698845
3235.351342372606
3148.8829765749365
3010.2813056074197
3081.5661718531755
2788.950876198788
5259.805379418805
-5624.939306341617
34373.285882918135
70031.09910798969
68371.99790949903
71911.06864793881
71583.7798773074
48059.199581671295
25191.189481352976
24056.4701518459
28593.90382761924
15050.571839557435
3193.1418609630714
2899.964207556158
2680.661610109705
2934.076038055417
2839.722921708715
2667.8263481352597
5423.685054108437
-5560.849223330363
33569.06271957656
69204.00523874008
69770.93109803105
70740.99985318017
74450.0921394168
46499.46369810225
28449.582475907744
24613.480532104473
27288.790367890168
15164.513542554487
2961.9765035278715
2824.422968650202
2927.4329966529344
3046.185822670277
3058.6981528048163
2666.865253120765
5149.401320556502
-5759.036518587093
34729.716389081084
70507.38816526909
68951.76679934919
69978.13110366112
69998.3746696944
47604.50998123466
27252.39255885834
25580.043173019956
27388.994591047056
15746.838451853298
3058.3168861833865
3161.1136616252734
3002.028479124686
2900.493973857231
2781.3085920858703
2820.4994641537473
5343.682960111649
-5467.044828441975
33255.71401524753
68776.1940042211
71737.98779679186
69628.43165231722
72511.12777803461
47084.049382637386
27949.070372397553
25978.78865689073
28137.149539098802
16102.984299018233
2999.1191975879747
2938.644517510068
3050.3725611372506
3250.0069636913263
3047.5778216819535
2472.8476760095937
5473.592758530253
-6316.795148930161
35454.4756285977
70755.8059668493
70265.09127094146
66698.60741189937
74213.6113086603
47300.33807001019
27552.196289081094
25322.662457331964
27231.788037616374
15582.730084124243
3096.0778898984895
2892.4120780704666
3313.164271966186
2887.1305997698764
3204.053748049536
2635.0232400380632
5186.170462140887
-5457.028230972159
33054.63187281727
66348.06974044401
69005.36638680068
69228.60333691828
70353.2832685607
46730.78949777147
26229.247734975546
25025.82989940467
28728.598088213403
16362.946070354574
2663.621978753881
2934.7871139800845
2908.610873774845
3058.320676509031
2719.6262373927934
3068.9312761138945
5104.8560863064795
-5286.935518244595
32728.725321748316
69938.86828201578
72933.93256779882
70612.30739496052
72233.85286281082
45086.81015232703
28910.770687344208
24713.519724753656
27788.65861430435
16333.292007360771
3115.3736393535455
2963.7138917166267
2827.2427519971393
2990.3875675974514
2982.387566410447
2771.6969243807644
5205.590793076198
-5824.093687781435
33929.451071488096
68538.64402478421
73031.84718460558
69553.82955116263
75568.76602610256
46491.14042915538
26977.495911296868
24510.849769675147
28166.770313631412
14621.405595765827
2923.546346663123
2817.736958812764
2941.6164886762213
3046.5758230425017
3142.831169759319
2926.0767138607794
4997.685459662371
-5447.01311610136
32518.187780606208
70341.84981329727
67298.68874439114
68802.94306822422
71313.87553222013
46889.16606985328
24614.20798281583
25209.49802357063
29048.676799258268
15254.59350091902
2864.614715517521
3014.965388797943
2893.905847943765
2857.568406538401
2673.8563341027325
2823.132918228016
5132.067184137583
-5939.520834928246
33926.08328536026
69135.94882324827
71486.91135271238
70892.7208484877
70121.32514764435
46494.429606722086
25645.04652393862
24490.10144201853
29522.628672505973
16324.492682067936
3069.0932146411587
2967.0201643892997
2755.3635331260793
2924.511386536922
2731.3882084300703
2872.6839095529494
5263.5143075202495
-5118.946872338009
32533.105358479927
67978.08960982677
68835.78667227666
70615.2645604986
73552.87883445584
46055.83998743622
27455.49213983182
26895.324320275206
27990.22763255274
14864.115466638035
3039.4931485509937
3058.491952286249
3019.648988660564
3022.537501007304
3089.4255743196045
2759.598142218062
4986.710505494808
-5280.094933236104
32981.490647658225
68241.12081400101
71673.06958751095
69065.64707095441
73466.2914601922
47446.99180883811
25851.19416410631
25151.265295899517
29567.99389414555
15473.426688840627
2883.744179980341
2871.7126202828945
2997.6441130095154
2993.0015027390277
2828.6665520270976
2927.30590082343
5377.374668972249
-6105.451393777457
34462.055464496836
69887.7985815511
67932.50796875203
70188.01590249978
67335.65960873962
47200.412544894556
26382.916067658472
26763.340772467665
29096.37661805994
15431.537546445485
3026.4101475577027
2894.3133737322087
2798.187223176107
3084.0326491079977
2863.387334235051
3109.759502248661
4734.302263889233
-5451.210290980144
33303.26667059269
71938.05744541803
72496.75467485229
69766.20036547241
73274.67627491368
47222.411904928835
26036.464870299584
25719.64772042581
30207.91518067201
15337.172237505332
3164.8552822327106
3300.998220983578
2856.6838240541206
2974.2653953963118
3219.1430883523844
2507.1690520436564
5051.858495790816
-5659.17306821745
34315.82286538198
70761.3230893893
69866.77119047081
67845.95754335518
71589.28755211511
47650.13818516994
26054.180544227253
24383.276190649667
29117.027636531166
16602.72342395659
3261.986244222875
3113.685719342041
2920.329493934965
2785.592074788914
3105.116337457167
2855.1897462135703
5311.66721075446
-6029.708953807163
34123.22734744481
70918.15073015116
69637.05839676972
68067.23347884844
72897.33817721705
47989.57035513304
25486.124274869726
24538.548364728875
29415.905968491723
15691.58681944046
2905.3203267751505
3306.5560126275536
3066.125905510025
3194.2806782922253
3164.921698958591
2712.2273994136945
5034.119923911959
-5274.779332496575
32846.57782356953
70165.84797611609
67895.01151535122
68921.0954069464
72223.06749230559
46553.980791028
27347.889301912805
24786.19238452785
28363.658042546696
15779.132381373216
2936.775980058967
2969.897271267663
3007.0556943789993
3014.84030019664
3038.71731860299
2647.4334714481693
5301.188743826177
-5898.566425594805
33589.765192027284
66025.32750030837
68668.85585930452
70021.54375116885
67566.5346249736
48665.1386635825
27774.833992759155
26355.045559614216
30393.963516307584
15576.379264393465
2979.9648890279063
2859.8993702268904
3194.9503996811304
3015.8665574136103
2846.6357543342415
2701.7528755079884
4965.915318668274
-5889.9325583237205
35106.83586128442
70601.15543791308
70754.14608651793
71347.20222083654
73884.89546093586
46038.376798391204
26445.84422791582
26023.237488767387
27425.832729336806
16381.849959488922
3089.417858731925
3009.4478697433406
2978.846044230014
2952.782542753173
3171.591536042247
2547.6403909930177
5388.880536320736
-5709.8445727297885
33292.438863667754
70552.60602179987
70059.4623899687
69607.92057870938
71523.78151764073
44965.5971575529
27063.519337632526
25835.660803680767
29666.174337791377
15150.583399529954
2972.6033171626987
2904.629756090952
2896.839956142983
2766.195949564689
3053.622618691007
2663.8855900494145
5247.197954974307
-5069.696884411358
32164.975252272474
69799.01494181823
68077.80988294483
69702.83257742043
72884.16650279128
47392.56833005787
27080.79567284571
25023.312474995633
28518.32831591764
16103.388440988729
3180.7688402187805
2955.7269379838476
3027.177071236564
2913.2914362441425
3180.627398570157
2781.2746838677217
5234.86071976243
-6013.039776397565
34176.72281309196
67725.27322422336
68620.45895091159
68715.28635785851
70239.57422125555
47404.445913749136
27992.324693977123
24974.65072675493
28434.843260049074
15821.81064264518
2958.2547493442844
3041.065770334233
2688.398922660671
3129.9892446373256
2867.5662585294003
2726.240746930091
5041.404202534431
-5765.157607827445
33655.749081717106
69363.51786789554
69921.9673922308
67625.26109678973
72013.58634755966
47074.35758581191
26503.722090676314
24041.86887789316
27640.84360748423
16290.56045862977
3003.702871480198
2974.5578878200185
2587.9175516145324
3045.885714699386
2952.8812456980027
2851.959160054189
